,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat,lon,add,dist_stadium,game
2010-11-21,10H60,Robbery,road/street/sidewalk,1.0,1.0,21.0,Sunday,Nov,2010.0,29.7026432,-95.3594021,"6050 Scott St, Houston, TX 77021, USA",1.464920493415705,No Game
2010-11-21,10H60,Aggravated Assault,residence/house,1.0,20.0,21.0,Sunday,Nov,2010.0,29.7146138,-95.3662775,"3250 Oakdale St, Houston, TX 77004, USA",1.1459425728329382,No Game
2010-11-21,10H50,Theft,service/gas station,1.0,17.0,21.0,Sunday,Nov,2010.0,29.7340115,-95.3657199,"3250 Emancipation Ave, Houston, TX 77004, USA",1.2965706652914446,No Game
2010-11-22,10H60,Theft,road/street/sidewalk,1.0,20.0,22.0,Monday,Nov,2010.0,29.723963399999995,-95.37448859999999,"2250 Arbor St, Houston, TX 77004, USA",1.528666123797144,No Game
2010-11-22,10H50,Theft,residence/house,1.0,8.0,22.0,Monday,Nov,2010.0,29.731538,-95.3551205,"3250 Anita St, Houston, TX 77004, USA",0.7515128320321041,No Game
2010-11-22,10H50,Burglary,residence/house,1.0,9.0,22.0,Monday,Nov,2010.0,29.732021000000003,-95.34546309999999,"3750 Bremond St, Houston, TX 77004, USA",0.7289228094115762,No Game
2010-11-22,10H50,Auto Theft,other parking lot,1.0,13.0,22.0,Monday,Nov,2010.0,29.7314599,-95.36035490000002,"2950 Elgin St, Houston, TX 77004, USA",0.9391304871409384,No Game
2010-11-22,10H50,Theft,restaurant/cafeteria parking lot,1.0,14.0,22.0,Monday,Nov,2010.0,29.7273737,-95.3445337,"4050 Elgin St, Houston, TX 77204, USA",0.466319048610438,No Game
2010-11-22,10H50,Theft,restaurant/cafeteria parking lot,1.0,14.0,22.0,Monday,Nov,2010.0,29.7273737,-95.3445337,"4050 Elgin St, Houston, TX 77204, USA",0.466319048610438,No Game
2010-11-22,10H50,Theft,restaurant/cafeteria parking lot,1.0,14.0,22.0,Monday,Nov,2010.0,29.7273737,-95.3445337,"4050 Elgin St, Houston, TX 77204, USA",0.466319048610438,No Game
2010-11-22,10H50,Theft,restaurant/cafeteria parking lot,1.0,14.0,22.0,Monday,Nov,2010.0,29.7273737,-95.3445337,"4050 Elgin St, Houston, TX 77204, USA",0.466319048610438,No Game
2010-11-23,10H50,Burglary,residence/house,1.0,18.0,23.0,Tuesday,Nov,2010.0,29.7332274,-95.3685232,"3550 Hutchins St, Houston, TX 77004, USA",1.399301274583246,No Game
2010-11-23,10H50,Theft,"gym,recreat,club hse,indr pool,spa",1.0,19.0,23.0,Tuesday,Nov,2010.0,29.7237955,-95.3466593,"3550 Cullen Blvd, Houston, TX 77204, USA",0.19746474958020108,No Game
2010-11-23,10H50,Theft,"gym,recreat,club hse,indr pool,spa",1.0,19.0,23.0,Tuesday,Nov,2010.0,29.7314534,-95.3492848,"2750 Scott St, Houston, TX 77004, USA",0.6550235072208851,No Game
2010-11-23,10H50,Aggravated Assault,road/street/sidewalk,1.0,19.0,23.0,Tuesday,Nov,2010.0,29.7237955,-95.3466593,"3550 Cullen Blvd, Houston, TX 77204, USA",0.19746474958020108,No Game
2010-11-23,10H50,Aggravated Assault,road/street/sidewalk,1.0,19.0,23.0,Tuesday,Nov,2010.0,29.7314534,-95.3492848,"2750 Scott St, Houston, TX 77004, USA",0.6550235072208851,No Game
2010-11-24,10H60,Theft,road/street/sidewalk,1.0,8.0,24.0,Wednesday,Nov,2010.0,29.718299100000007,-95.3620547,"3350 Wentworth St, Houston, TX 77004, USA",0.8144823762822293,No Game
2010-11-24,10H50,Burglary,residence/house,1.0,6.0,24.0,Wednesday,Nov,2010.0,29.7334436,-95.3567239,"3050 Drew St, Houston, TX 77004, USA",0.9131010077204038,No Game
2010-11-24,10H50,Theft,other/unknown,1.0,9.0,24.0,Wednesday,Nov,2010.0,29.724651,-95.36331369999999,"3050 Cleburne St, Houston, TX 77004, USA",0.8706893050138496,No Game
2010-11-25,10H60,Aggravated Assault,other/unknown,1.0,22.0,25.0,Thursday,Nov,2010.0,29.7044639,-95.3709937,"3350 Dixie Dr, Houston, TX 77021, USA",1.780959837739821,No Game
2010-11-26,10H60,Burglary,residence/house,1.0,0.0,26.0,Friday,Nov,2010.0,29.716282,-95.3755484,"5550 Live Oak St, Houston, TX 77004, USA",1.6333408143861226,No Game
2010-11-26,10H50,Burglary,residence/house,1.0,5.0,26.0,Friday,Nov,2010.0,29.7319594,-95.3497278,"3450 Dennis St, Houston, TX 77004, USA",0.6906606840843339,No Game
2010-11-26,10H50,Burglary,residence/house,1.0,17.0,26.0,Friday,Nov,2010.0,29.728249100000006,-95.3627287,"2850 Winbern St, Houston, TX 77004, USA",0.9237559133148812,No Game
2010-11-26,10H50,Burglary,residence/house,1.0,18.0,26.0,Friday,Nov,2010.0,29.7277392,-95.354356,"3350 Simmons St, Houston, TX 77004, USA",0.5066007562764675,No Game
2010-11-26,10H50,Auto Theft,road/street/sidewalk,1.0,20.0,26.0,Friday,Nov,2010.0,29.7383442,-95.3626109,"2650 Emancipation Ave, Houston, TX 77004, USA",1.3889480052310261,No Game
2010-11-27,10H60,Rape,apartment,1.0,2.0,27.0,Saturday,Nov,2010.0,29.7030348,-95.3664994,"3550 Dixie Dr, Houston, TX 77021, USA",1.6680287279460042,No Game
2010-11-27,10H60,Robbery,restaurant/cafeteria,1.0,19.0,27.0,Saturday,Nov,2010.0,29.719597600000004,-95.373216,"2550 Southmore Blvd, Houston, TX 77004, USA",1.4548525943330144,No Game
2010-11-27,10H60,Robbery,convenience store,1.0,22.0,27.0,Saturday,Nov,2010.0,29.7044639,-95.3709937,"3350 Dixie Dr, Houston, TX 77021, USA",1.780959837739821,No Game
2010-11-27,10H50,Aggravated Assault,road/street/sidewalk,1.0,3.0,27.0,Saturday,Nov,2010.0,29.73145629999999,-95.3458725,"3750 McGowen St, Houston, TX 77004, USA",0.6844660824723061,No Game
2010-11-27,10H50,Robbery,apartment parking lot,1.0,4.0,27.0,Saturday,Nov,2010.0,29.725444,-95.3608383,"3250 Truxillo St, Houston, TX 77004, USA",0.7419265392858817,No Game
2010-11-28,10H60,Theft,driveway,1.0,0.0,28.0,Sunday,Nov,2010.0,29.70637409999999,-95.3537058,"3950 Roseneath Dr, Houston, TX 77021, USA",1.106593039348344,No Game
2010-11-28,10H60,Burglary,convenience store,1.0,4.0,28.0,Sunday,Nov,2010.0,29.708978,-95.3712429,"3250 S MacGregor Way, Houston, TX 77021, USA",1.5997734357830562,No Game
2010-11-28,10H50,Robbery,road/street/sidewalk,1.0,13.0,28.0,Sunday,Nov,2010.0,29.7320129,-95.3619297,"3250 Delano St, Houston, TX 77004, USA",1.0342428161202186,No Game
2010-11-28,10H50,Robbery,road/street/sidewalk,1.0,13.0,28.0,Sunday,Nov,2010.0,29.734312,-95.348556,"3450 Hadley St, Houston, TX 77004, USA",0.8526706050776932,No Game
2010-11-28,10H50,Aggravated Assault,residence/house,1.0,13.0,28.0,Sunday,Nov,2010.0,29.7320129,-95.3619297,"3250 Delano St, Houston, TX 77004, USA",1.0342428161202186,No Game
2010-11-28,10H50,Aggravated Assault,residence/house,1.0,13.0,28.0,Sunday,Nov,2010.0,29.734312,-95.348556,"3450 Hadley St, Houston, TX 77004, USA",0.8526706050776932,No Game
2010-11-29,10H60,Robbery,restaurant/cafeteria,1.0,4.0,29.0,Monday,Nov,2010.0,29.7211281,-95.3760198,"2350 Southmore Blvd, Houston, TX 77004, USA",1.6153807634611514,No Game
2010-11-29,10H60,Theft,service/gas station,1.0,13.0,29.0,Monday,Nov,2010.0,29.7211281,-95.3760198,"2350 Southmore Blvd, Houston, TX 77004, USA",1.6153807634611514,No Game
2010-11-29,10H60,Burglary,residence/house,1.0,17.0,29.0,Monday,Nov,2010.0,29.705757,-95.372899,"3250 Tampa St, Houston, TX 77021, USA",1.8108164463177672,No Game
2010-11-29,10H50,Burglary,apartment,1.0,5.0,29.0,Monday,Nov,2010.0,29.7339332,-95.35153659999999,"2550 Sampson St, Houston, TX 77004, USA",0.8379849903399516,No Game
2010-11-29,10H50,Theft,driveway,1.0,11.0,29.0,Monday,Nov,2010.0,29.7388262,-95.4099314,"2050 W Alabama St, Houston, TX 77098, USA",3.833475375940302,No Game
2010-11-29,10H50,Theft,road/street/sidewalk,1.0,16.0,29.0,Monday,Nov,2010.0,29.7300415,-95.3637342,"3550 Delano St, Houston, TX 77004, USA",1.038270321263081,No Game
2010-11-29,10H50,Robbery,restaurant/cafeteria,1.0,20.0,29.0,Monday,Nov,2010.0,29.7224406,-95.3519707,"3750 Scott St, Houston, TX 77004, USA",0.1719941268117758,No Game
2010-11-30,10H60,Theft,elementary school,1.0,11.0,30.0,Tuesday,Nov,2010.0,29.718043100000006,-95.3654313,"3250 Rosedale St, Houston, TX 77004, USA",1.0140746687805677,No Game
2010-11-30,10H50,Aggravated Assault,"multi-plex hme(duplex,triplex etc)",1.0,0.0,30.0,Tuesday,Nov,2010.0,29.73445,-95.3513197,"2450 Sampson St, Houston, TX 77004, USA",0.8710513395964128,No Game
2010-11-30,10H50,Theft,road/street/sidewalk,1.0,7.0,30.0,Tuesday,Nov,2010.0,29.7283324,-95.3674958,"2550 Isabella St, Houston, TX 77004, USA",1.1865041741566316,No Game
2010-11-30,10H50,Theft,university/college,1.0,15.0,30.0,Tuesday,Nov,2010.0,29.7240868,-95.3482672,"3850 Holman St, Houston, TX 77204, USA",0.1571923295685848,No Game
2010-11-30,10H50,Burglary,"multi-plex hme(duplex,triplex etc)",1.0,20.0,30.0,Tuesday,Nov,2010.0,29.7276429,-95.35809379999999,"3250 Holman St, Houston, TX 77004, USA",0.6648968014874852,No Game
2010-12-01,10H60,Auto Theft,apartment parking lot,1.0,0.0,1.0,Wednesday,Dec,2010.0,29.7129919,-95.3693544,"5550 Sampson St, Houston, TX 77004, USA",1.3613678031417957,No Game
2010-12-01,10H60,Burglary,drug store/medical supply,1.0,2.0,1.0,Wednesday,Dec,2010.0,29.719597600000004,-95.373216,"2550 Southmore Blvd, Houston, TX 77004, USA",1.4548525943330144,No Game
2010-12-01,10H60,Burglary,residence/house,1.0,9.0,1.0,Wednesday,Dec,2010.0,29.7180653,-95.3761565,"2450 Calumet St, Houston, TX 77004, USA",1.6444914927170937,No Game
2010-12-01,10H60,Theft,residence/house,1.0,14.0,1.0,Wednesday,Dec,2010.0,29.8367377,-95.38520799999999,"4711 Airline Dr, Houston, TX 77022, USA",8.197980442371032,No Game
2010-12-01,10H60,Aggravated Assault,apartment parking lot,1.0,18.0,1.0,Wednesday,Dec,2010.0,29.7093567,-95.3624209,"3550 S MacGregor Way, Houston, TX 77021, USA",1.1775702080559687,No Game
2010-12-01,10H50,Theft,road/street/sidewalk,1.0,6.0,1.0,Wednesday,Dec,2010.0,29.7224969,-95.356121,"3450 Cleburne St, Houston, TX 77004, USA",0.41980579146406605,No Game
2010-12-01,10H50,Theft,high school,1.0,8.0,1.0,Wednesday,Dec,2010.0,29.7226565,-95.3558712,"3750 Sampson St, Houston, TX 77004, USA",0.40603325987451316,No Game
2010-12-01,10H50,Theft,residence/house,1.0,10.0,1.0,Wednesday,Dec,2010.0,29.7277392,-95.354356,"3350 Simmons St, Houston, TX 77004, USA",0.5066007562764675,No Game
2010-12-01,10H50,Burglary,residence/house,1.0,14.0,1.0,Wednesday,Dec,2010.0,29.7364473,-95.3540037,"3150 Hadley St, Houston, TX 77004, USA",1.0404092831119698,No Game
2010-12-01,10H50,Aggravated Assault,apartment parking lot,2.0,22.0,1.0,Wednesday,Dec,2010.0,29.725444,-95.3608383,"3250 Truxillo St, Houston, TX 77004, USA",0.7419265392858817,No Game
2010-12-01,10H50,Aggravated Assault,apartment parking lot,2.0,22.0,1.0,Wednesday,Dec,2010.0,29.7257803,-95.3507342,"3550 Reeves St, Houston, TX 77004, USA",0.28053060401471946,No Game
2010-12-01,10H50,Aggravated Assault,residence/house,1.0,22.0,1.0,Wednesday,Dec,2010.0,29.725444,-95.3608383,"3250 Truxillo St, Houston, TX 77004, USA",0.7419265392858817,No Game
2010-12-01,10H50,Aggravated Assault,residence/house,1.0,22.0,1.0,Wednesday,Dec,2010.0,29.7257803,-95.3507342,"3550 Reeves St, Houston, TX 77004, USA",0.28053060401471946,No Game
2010-12-02,10H60,Theft,other parking lot,1.0,8.0,2.0,Thursday,Dec,2010.0,29.716059100000006,-95.36724759999998,"3150 Southmore Blvd, Houston, TX 77004, USA",1.1601542132116665,No Game
2010-12-02,10H60,Theft,other/unknown,1.0,21.0,2.0,Thursday,Dec,2010.0,29.7020887,-95.3709446,"6550 Peerless St, Houston, TX 77021, USA",1.8933624159695641,No Game
2010-12-02,10H50,Theft,apartment,1.0,10.0,2.0,Thursday,Dec,2010.0,29.7235389,-95.3571776,"3750 Tierwester St, Houston, TX 77004, USA",0.4939652589504277,No Game
2010-12-03,10H60,Theft,residence/house,1.0,0.0,3.0,Friday,Dec,2010.0,29.7046456,-95.3590362,"3750 Griggs Rd, Houston, TX 77021, USA",1.3310574389814978,No Game
2010-12-03,10H60,Auto Theft,grocery/supermarket,1.0,5.0,3.0,Friday,Dec,2010.0,29.708978,-95.3712429,"3250 S MacGregor Way, Houston, TX 77021, USA",1.5997734357830562,No Game
2010-12-03,10H60,Robbery,convenience store parking lot,1.0,11.0,3.0,Friday,Dec,2010.0,29.7173333,-95.3748197,"2550 Calumet St, Houston, TX 77004, USA",1.5746380646575246,No Game
2010-12-03,10H50,Theft,elementary school,1.0,9.0,3.0,Friday,Dec,2010.0,29.7293649,-95.3618026,"2950 Holman St, Houston, TX 77004, USA",0.9155826485512548,No Game
2010-12-03,10H50,Burglary,"multi-plex hme(duplex,triplex etc)",1.0,14.0,3.0,Friday,Dec,2010.0,29.7381595,-95.36668159999999,"2850 Chartres St, Houston, TX 77004, USA",1.5349355590945142,No Game
2010-12-03,10H50,Theft,road/street/sidewalk,1.0,17.0,3.0,Friday,Dec,2010.0,29.7215229,-95.3535715,"3650 Cleburne St, Houston, TX 77004, USA",0.2663838231845169,No Game
2010-12-03,10H50,Burglary,condominium,1.0,19.0,3.0,Friday,Dec,2010.0,29.7381595,-95.36668159999999,"2850 Chartres St, Houston, TX 77004, USA",1.5349355590945142,No Game
2010-12-04,10H60,Theft,bar/night club,1.0,0.0,4.0,Saturday,Dec,2010.0,29.724471,-95.3720606,"2450 Blodgett St, Houston, TX 77004, USA",1.387312970288251,No Game
2010-12-04,10H60,Theft,church/synagogue/temple parking lot,1.0,9.0,4.0,Saturday,Dec,2010.0,29.7160782,-95.3515358,"3850 Blodgett St, Houston, TX 77004, USA",0.42838819861692834,No Game
2010-12-04,10H50,Burglary,residence/house,1.0,7.0,4.0,Saturday,Dec,2010.0,29.728648,-95.3490219,"3550 Beulah St, Houston, TX 77004, USA",0.46183812543704467,No Game
2010-12-04,10H50,Burglary,"multi-plex hme(duplex,triplex etc)",1.0,16.0,4.0,Saturday,Dec,2010.0,29.739785,-95.36233,"2350 Bastrop St, Houston, TX 77004, USA",1.4615776116773356,No Game
2010-12-04,10H50,Burglary,"multi-plex hme(duplex,triplex etc)",1.0,16.0,4.0,Saturday,Dec,2010.0,29.727805100000005,-95.3581534,"3450 Burkett St, Houston, TX 77004, USA",0.6744192628077404,No Game
2010-12-04,10H50,Aggravated Assault,road/street/sidewalk,2.0,16.0,4.0,Saturday,Dec,2010.0,29.739785,-95.36233,"2350 Bastrop St, Houston, TX 77004, USA",1.4615776116773356,No Game
2010-12-04,10H50,Aggravated Assault,road/street/sidewalk,2.0,16.0,4.0,Saturday,Dec,2010.0,29.727805100000005,-95.3581534,"3450 Burkett St, Houston, TX 77004, USA",0.6744192628077404,No Game
2010-12-05,10H60,Theft,church/synagogue/temple parking lot,1.0,9.0,5.0,Sunday,Dec,2010.0,29.7158001,-95.3541786,"4750 Scott St, Houston, TX 77004, USA",0.5194853883275594,No Game
2010-12-05,10H60,Theft,driveway,1.0,12.0,5.0,Sunday,Dec,2010.0,29.704062800000006,-95.3642524,"6250 Tierwester St, Houston, TX 77021, USA",1.5295592452729856,No Game
2010-12-05,10H50,Theft,fire station,1.0,6.0,5.0,Sunday,Dec,2010.0,29.738716,-95.4382227,"3750 W Alabama St, Houston, TX 77027, USA",5.476823579362773,No Game
2010-12-05,10H50,Auto Theft,driveway,1.0,19.0,5.0,Sunday,Dec,2010.0,29.7332274,-95.3685232,"3550 Hutchins St, Houston, TX 77004, USA",1.399301274583246,No Game
2010-12-05,10H50,Auto Theft,apartment parking lot,1.0,23.0,5.0,Sunday,Dec,2010.0,29.7383603,-95.4289978,"3350 W Alabama St, Houston, TX 77098, USA",4.930461474607948,No Game
2010-12-06,10H60,Theft,apartment,1.0,4.0,6.0,Monday,Dec,2010.0,29.7129919,-95.3693544,"5550 Sampson St, Houston, TX 77004, USA",1.3613678031417957,No Game
2010-12-06,10H60,Aggravated Assault,road/street/sidewalk,1.0,15.0,6.0,Monday,Dec,2010.0,29.7191077,-95.3645354,"3250 Wentworth St, Houston, TX 77004, USA",0.9443914940766116,No Game
2010-12-06,10H50,Theft,road/street/sidewalk,1.0,10.0,6.0,Monday,Dec,2010.0,29.728288,-95.3462546,"3850 Rosalie St, Houston, TX 77004, USA",0.47073333789081545,No Game
2010-12-06,10H50,Theft,elementary school,1.0,12.0,6.0,Monday,Dec,2010.0,29.7293649,-95.3618026,"2950 Holman St, Houston, TX 77004, USA",0.9155826485512548,No Game
2010-12-06,10H50,Theft,elementary school,1.0,12.0,6.0,Monday,Dec,2010.0,29.725444,-95.3608383,"3250 Truxillo St, Houston, TX 77004, USA",0.7419265392858817,No Game
2010-12-06,10H50,Theft,apartment,1.0,12.0,6.0,Monday,Dec,2010.0,29.7293649,-95.3618026,"2950 Holman St, Houston, TX 77004, USA",0.9155826485512548,No Game
2010-12-06,10H50,Theft,apartment,1.0,12.0,6.0,Monday,Dec,2010.0,29.725444,-95.3608383,"3250 Truxillo St, Houston, TX 77004, USA",0.7419265392858817,No Game
2010-12-07,10H60,Theft,road/street/sidewalk,1.0,11.0,7.0,Tuesday,Dec,2010.0,29.716149,-95.3555542,"3650 Wentworth St, Houston, TX 77004, USA",0.5538786844962781,No Game
2010-12-07,10H50,Theft,residence/house,1.0,20.0,7.0,Tuesday,Dec,2010.0,29.7355799,-95.3558601,"3050 Bremond St, Houston, TX 77004, USA",1.021768203807964,No Game
2010-12-08,10H60,Robbery,road/street/sidewalk,1.0,22.0,8.0,Wednesday,Dec,2010.0,29.7038859,-95.3711181,"6350 Allegheny St, Houston, TX 77021, USA",1.813550244936067,No Game
2010-12-08,10H50,Theft,road/street/sidewalk,1.0,7.0,8.0,Wednesday,Dec,2010.0,29.724096600000006,-95.36200009999999,"3150 Cleburne St, Houston, TX 77004, USA",0.7856378990778681,No Game
2010-12-08,10H50,Theft,road/street/sidewalk,1.0,7.0,8.0,Wednesday,Dec,2010.0,29.7350698,-95.3633047,"2450 Anita St, Houston, TX 77004, USA",1.2408432123616284,No Game
2010-12-08,10H50,Theft,residence/house,1.0,7.0,8.0,Wednesday,Dec,2010.0,29.724096600000006,-95.36200009999999,"3150 Cleburne St, Houston, TX 77004, USA",0.7856378990778681,No Game
2010-12-08,10H50,Theft,residence/house,1.0,7.0,8.0,Wednesday,Dec,2010.0,29.7350698,-95.3633047,"2450 Anita St, Houston, TX 77004, USA",1.2408432123616284,No Game
2010-12-08,10H50,Theft,"gym,recreat,club hse,indr pool,spa",1.0,19.0,8.0,Wednesday,Dec,2010.0,29.724096600000006,-95.36200009999999,"3150 Cleburne St, Houston, TX 77004, USA",0.7856378990778681,No Game
2010-12-08,10H50,Robbery,road/street/sidewalk,1.0,23.0,8.0,Wednesday,Dec,2010.0,29.7365995,-95.3610705,"2650 Live Oak St, Houston, TX 77004, USA",1.2373482669004914,No Game
2010-12-09,10H60,Aggravated Assault,apartment,1.0,1.0,9.0,Thursday,Dec,2010.0,29.7220768,-95.3733127,"2450 Rosedale St, Houston, TX 77004, USA",1.4516728171873443,No Game
2010-12-09,10H60,Theft,road/street/sidewalk,1.0,18.0,9.0,Thursday,Dec,2010.0,29.7123188,-95.3581175,"3650 Southmore Blvd, Houston, TX 77004, USA",0.8538747836777704,No Game
2010-12-09,10H50,Theft,residence/house,1.0,4.0,9.0,Thursday,Dec,2010.0,29.73266989999999,-95.3604349,"3050 Paige St, Houston, TX 77004, USA",1.0023219507194296,No Game
2010-12-09,10H50,Theft,apartment,1.0,8.0,9.0,Thursday,Dec,2010.0,29.7250555,-95.354887,"3550 Sampson St, Houston, TX 77004, USA",0.4051975431754354,No Game
2010-12-09,10H50,Theft,apartment,1.0,9.0,9.0,Thursday,Dec,2010.0,29.7383603,-95.4289978,"3350 W Alabama St, Houston, TX 77098, USA",4.930461474607948,No Game
2010-12-09,10H50,Burglary,residence/house,1.0,15.0,9.0,Thursday,Dec,2010.0,29.7277392,-95.354356,"3350 Simmons St, Houston, TX 77004, USA",0.5066007562764675,No Game
2010-12-09,10H50,Theft,residence/house,1.0,19.0,9.0,Thursday,Dec,2010.0,29.7398409,-95.3559859,"2050 Sauer St, Houston, TX 77004, USA",1.299067026370861,No Game
2010-12-10,10H60,Burglary,residence/house,1.0,16.0,10.0,Friday,Dec,2010.0,29.7076478,-95.3538916,"3950 S MacGregor Way, Houston, TX 77021, USA",1.0248419385959153,No Game
2010-12-10,10H60,Theft,road/street/sidewalk,1.0,18.0,10.0,Friday,Dec,2010.0,29.712137,-95.3653712,"5450 Burkett St, Houston, TX 77004, USA",1.1855102224624257,No Game
2010-12-10,10H60,Aggravated Assault,other/unknown,1.0,19.0,10.0,Friday,Dec,2010.0,29.7245512,-95.3730994,"4750 Emancipation Ave, Houston, TX 77004, USA",1.4499660066168718,No Game
2010-12-10,10H50,Aggravated Assault,road/street/sidewalk,1.0,0.0,10.0,Friday,Dec,2010.0,29.7359916,-95.3638222,"2950 Emancipation Ave, Houston, TX 77004, USA",1.3085745812734546,No Game
2010-12-10,10H50,Burglary,apartment,1.0,9.0,10.0,Friday,Dec,2010.0,29.7383603,-95.4289978,"3350 W Alabama St, Houston, TX 77098, USA",4.930461474607948,No Game
2010-12-10,10H50,Theft,high school,1.0,11.0,10.0,Friday,Dec,2010.0,29.7226565,-95.3558712,"3750 Sampson St, Houston, TX 77004, USA",0.40603325987451316,No Game
2010-12-10,10H50,Theft,apartment parking lot,1.0,18.0,10.0,Friday,Dec,2010.0,29.7259891,-95.3589106,"3750 Burkett St, Houston, TX 77004, USA",0.6486605785513939,No Game
2010-12-10,10H50,Aggravated Assault,road/street/sidewalk,1.0,21.0,10.0,Friday,Dec,2010.0,29.7255163,-95.3563064,"3350 Winbern St, Houston, TX 77004, USA",0.4947389877160605,No Game
2010-12-10,10H50,Theft,field/woods,1.0,22.0,10.0,Friday,Dec,2010.0,29.740915500000003,-95.35884279999999,"2450 Gray St, Houston, TX 77003, USA",1.4303231998723513,No Game
2010-12-10,10H50,Theft,field/woods,1.0,22.0,10.0,Friday,Dec,2010.0,29.7424275,-95.36142,"2150 Gray St, Houston, TX 77003, USA",1.5915603437850594,No Game
2010-12-10,10H50,Theft,road/street/sidewalk,1.0,22.0,10.0,Friday,Dec,2010.0,29.740915500000003,-95.35884279999999,"2450 Gray St, Houston, TX 77003, USA",1.4303231998723513,No Game
2010-12-10,10H50,Theft,road/street/sidewalk,1.0,22.0,10.0,Friday,Dec,2010.0,29.7424275,-95.36142,"2150 Gray St, Houston, TX 77003, USA",1.5915603437850594,No Game
2010-12-10,10H50,Theft,road/street/sidewalk,1.0,23.0,10.0,Friday,Dec,2010.0,29.741304,-95.3613337,"2250 Webster St, Houston, TX 77003, USA",1.5208835882463017,No Game
2010-12-11,10H60,Theft,other/unknown,1.0,15.0,11.0,Saturday,Dec,2010.0,29.712406400000006,-95.3672445,"3250 Binz St, Houston, TX 77004, USA",1.2699800641530694,No Game
2010-12-11,10H50,Theft,church/synagogue/temple,1.0,17.0,11.0,Saturday,Dec,2010.0,29.7364349,-95.3519703,"3250 Trulley St, Houston, TX 77004, USA",1.0122267114425774,No Game
2010-12-11,10H50,Robbery,convenience store,1.0,21.0,11.0,Saturday,Dec,2010.0,29.7303717,-95.3587389,"3050 Elgin St, Houston, TX 77004, USA",0.8173673212423523,No Game
2010-12-12,10H60,Aggravated Assault,bar/night club,1.0,1.0,12.0,Sunday,Dec,2010.0,29.7245512,-95.3730994,"4750 Emancipation Ave, Houston, TX 77004, USA",1.4499660066168718,No Game
2010-12-12,10H60,Aggravated Assault,bar/night club parking lot,1.0,2.0,12.0,Sunday,Dec,2010.0,29.7245512,-95.3730994,"4750 Emancipation Ave, Houston, TX 77004, USA",1.4499660066168718,No Game
2010-12-12,10H60,Robbery,road/street/sidewalk,1.0,11.0,12.0,Sunday,Dec,2010.0,29.7167092,-95.3738196,"2650 S Calumet St, Houston, TX 77004, USA",1.525384269018068,No Game
2010-12-12,10H60,Aggravated Assault,apartment,1.0,13.0,12.0,Sunday,Dec,2010.0,29.7093567,-95.3624209,"3550 S MacGregor Way, Houston, TX 77021, USA",1.1775702080559687,No Game
2010-12-12,10H60,Burglary,apartment,1.0,14.0,12.0,Sunday,Dec,2010.0,29.7129919,-95.3693544,"5550 Sampson St, Houston, TX 77004, USA",1.3613678031417957,No Game
2010-12-12,10H50,Auto Theft,driveway,1.0,12.0,12.0,Sunday,Dec,2010.0,29.7328368,-95.3588527,"2950 Sauer St, Houston, TX 77004, USA",0.9497106266745573,No Game
2010-12-12,10H50,Robbery,road/street/sidewalk,1.0,13.0,12.0,Sunday,Dec,2010.0,29.73445,-95.3513197,"2450 Sampson St, Houston, TX 77004, USA",0.8710513395964128,No Game
2010-12-12,10H50,Theft,residence/house,1.0,15.0,12.0,Sunday,Dec,2010.0,29.7333687,-95.3490658,"3450 Bremond St, Houston, TX 77004, USA",0.7869302376866424,No Game
2010-12-12,10H50,Theft,apartment parking lot,1.0,20.0,12.0,Sunday,Dec,2010.0,29.7383603,-95.4289978,"3350 W Alabama St, Houston, TX 77098, USA",4.930461474607948,No Game
2010-12-12,10H50,Theft,convenience store parking lot,1.0,21.0,12.0,Sunday,Dec,2010.0,29.727564,-95.3483912,"3650 Elgin St, Houston, TX 77004, USA",0.3898919910042345,No Game
2010-12-13,10H60,Burglary,residence/house,1.0,0.0,13.0,Monday,Dec,2010.0,29.71696219999999,-95.3650525,"3150 Wichita St, Houston, TX 77004, USA",1.0148336628812142,No Game
2010-12-13,10H60,Burglary,apartment,1.0,6.0,13.0,Monday,Dec,2010.0,29.7044639,-95.3709937,"3350 Dixie Dr, Houston, TX 77021, USA",1.780959837739821,No Game
2010-12-13,10H50,Burglary,apartment,1.0,6.0,13.0,Monday,Dec,2010.0,29.739592100000007,-95.3621723,"2450 Bastrop St, Houston, TX 77004, USA",1.4452748425695663,No Game
2010-12-13,10H50,Auto Theft,driveway,1.0,14.0,13.0,Monday,Dec,2010.0,29.738199,-95.3529793,"3150 Gray St, Houston, TX 77004, USA",1.1428220314353907,No Game
2010-12-13,10H50,Burglary,residence/house,1.0,15.0,13.0,Monday,Dec,2010.0,29.7319686,-95.3596874,"2950 Rosalie St, Houston, TX 77004, USA",0.9363506787703053,No Game
2010-12-14,10H60,Burglary,apartment,1.0,11.0,14.0,Tuesday,Dec,2010.0,29.7129919,-95.3693544,"5550 Sampson St, Houston, TX 77004, USA",1.3613678031417957,No Game
2010-12-14,10H60,Theft,bar/night club,1.0,14.0,14.0,Tuesday,Dec,2010.0,29.711642,-95.3787396,"2450 S MacGregor Way, Houston, TX 77021, USA",1.9143643139223403,No Game
2010-12-14,10H50,Theft,residence/house,1.0,7.0,14.0,Tuesday,Dec,2010.0,29.7319594,-95.3497278,"3450 Dennis St, Houston, TX 77004, USA",0.6906606840843339,No Game
