,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat,lon,add,dist_stadium,game
2013-02-17,1A10,Theft,commercial parking lot/garage,1.0,7.0,17.0,Sunday,Feb,2013.0,29.7599424,-95.3765772,"550 Allen Pkwy, Houston, TX 77019, USA",1.547815598572611,No Game
2013-02-17,1A10,Theft,convention center/exhibit halls,1.0,13.0,17.0,Sunday,Feb,2013.0,29.7520152,-95.359181,"1050 Avenida De Las Americas, Houston, TX 77010, USA",0.4077520139690961,No Game
2013-02-17,1A10,Theft,stadium/sprts arena/race track,1.0,19.0,17.0,Sunday,Feb,2013.0,29.7514566,-95.3619237,"1550 Polk St, Houston, TX 77002, USA",0.574682953508235,No Game
2013-02-17,1A10,Theft,convention center/exhibit halls,1.0,22.0,17.0,Sunday,Feb,2013.0,29.7514566,-95.3619237,"1550 Polk St, Houston, TX 77002, USA",0.574682953508235,No Game
2013-02-17,1A10,Aggravated Assault,road/street/sidewalk,1.0,22.0,17.0,Sunday,Feb,2013.0,29.7617204,-95.3630984,"450 Travis St, Houston, TX 77002, USA",0.9183730226466409,No Game
2013-02-17,1A10,Theft,commercial parking lot/garage,1.0,23.0,17.0,Sunday,Feb,2013.0,29.753957,-95.3625435,"1350 Lamar St, Houston, TX 77010, USA",0.6215367080350866,No Game
2013-02-17,10H30,Theft,---,1.0,8.0,17.0,Sunday,Feb,2013.0,29.753877000000006,-95.3496449,"450 Emancipation Ave, Houston, TX 77003, USA",0.20189338910879123,No Game
2013-02-17,10H30,Theft,residence/house,1.0,12.0,17.0,Sunday,Feb,2013.0,29.742343100000006,-95.3502646,"3050 Bell St, Houston, TX 77003, USA",0.690947793392453,No Game
2013-02-17,10H30,Theft,other parking lot,1.0,17.0,17.0,Sunday,Feb,2013.0,29.7570708,-95.3521256,"450 Chartres St, Houston, TX 77002, USA",0.33589581873081137,No Game
2013-02-17,10H30,Theft,other parking lot,1.0,19.0,17.0,Sunday,Feb,2013.0,29.7530084,-95.3547236,"2050 Rusk St, Houston, TX 77003, USA",0.1503439089732501,No Game
2013-02-17,10H30,Theft,commercial parking lot/garage,1.0,23.0,17.0,Sunday,Feb,2013.0,29.752282,-95.3559325,"950 Chartres St, Houston, TX 77003, USA",0.21238599543877038,No Game
2013-02-18,1A10,Burglary,bar/night club,1.0,5.0,18.0,Monday,Feb,2013.0,29.753511600000003,-95.36381070000002,"1250 Caroline St, Houston, TX 77002, USA",0.6917281749926582,No Game
2013-02-18,1A10,Theft,road/street/sidewalk,1.0,10.0,18.0,Monday,Feb,2013.0,29.7478293,-95.368459,"1250 Pierce St, Houston, TX 77002, USA",1.0110601600421674,No Game
2013-02-18,1A10,Theft,department/discount store,1.0,12.0,18.0,Monday,Feb,2013.0,29.7560402,-95.3663019,"1150 S Main St, Houston, TX 77002, USA",0.8763871001139557,No Game
2013-02-18,10H10,Theft,strip business center parking lot,1.0,9.0,18.0,Monday,Feb,2013.0,29.7422786,-95.3237774,"5150 Harrisburg Blvd, Houston, TX 77011, USA",1.8511199595083927,No Game
2013-02-18,10H10,Aggravated Assault,apartment parking lot,1.0,20.0,18.0,Monday,Feb,2013.0,29.754861,-95.3418768,"2850 Canal St, Houston, TX 77003, USA",0.6584811605682221,No Game
2013-02-18,10H30,Burglary,commercial building,1.0,16.0,18.0,Monday,Feb,2013.0,29.7407257,-95.3504415,"3150 Leeland St, Houston, TX 77003, USA",0.7990440116511172,No Game
2013-02-19,1A10,Theft,drug store/medical supply,1.0,12.0,19.0,Tuesday,Feb,2013.0,29.7574534,-95.3648366,"950 S Main St, Houston, TX 77002, USA",0.8304265259335675,No Game
2013-02-19,1A10,Theft,other/unknown,1.0,18.0,19.0,Tuesday,Feb,2013.0,29.7555945,-95.3676767,"1250 Travis St, Houston, TX 77002, USA",0.9474493760851809,No Game
2013-02-19,10H30,Theft,liquor store,1.0,16.0,19.0,Tuesday,Feb,2013.0,29.744629600000003,-95.35582579999999,"2450 Leeland St, Houston, TX 77003, USA",0.5606154933996349,No Game
2013-02-19,10H30,Auto Theft,apartment parking lot,1.0,20.0,19.0,Tuesday,Feb,2013.0,29.7542196,-95.3537248,"2050 Texas St, Houston, TX 77003, USA",0.1602816295958228,No Game
2013-02-19,10H30,Auto Theft,apartment parking lot,1.0,20.0,19.0,Tuesday,Feb,2013.0,29.7542196,-95.3537248,"2050 Texas St, Houston, TX 77003, USA",0.1602816295958228,No Game
2013-02-19,10H30,Theft,apartment parking lot,1.0,20.0,19.0,Tuesday,Feb,2013.0,29.7542196,-95.3537248,"2050 Texas St, Houston, TX 77003, USA",0.1602816295958228,No Game
2013-02-19,10H30,Theft,apartment parking lot,1.0,20.0,19.0,Tuesday,Feb,2013.0,29.7542196,-95.3537248,"2050 Texas St, Houston, TX 77003, USA",0.1602816295958228,No Game
2013-02-20,1A10,Auto Theft,commercial parking lot/garage,1.0,10.0,20.0,Wednesday,Feb,2013.0,29.748461,-95.3658804,"1450 Jefferson St, Houston, TX 77002, USA",0.8501616585657188,No Game
2013-02-20,1A10,Theft,other parking lot,1.0,19.0,20.0,Wednesday,Feb,2013.0,29.752165,-95.3677059,"1550 Fannin St, Houston, TX 77002, USA",0.9199213574798117,No Game
2013-02-20,10H30,Theft,other parking lot,1.0,23.0,20.0,Wednesday,Feb,2013.0,29.7528252,-95.35350799999999,"2150 Capitol St, Houston, TX 77003, USA",0.07930325920247301,No Game
2013-02-21,1A10,Theft,commercial building,1.0,8.0,21.0,Thursday,Feb,2013.0,29.7566918,-95.36579499999999,"1050 S Main St, Houston, TX 77002, USA",0.862453773376409,No Game
2013-02-21,1A10,Theft,misc. business (non-specific),1.0,9.0,21.0,Thursday,Feb,2013.0,29.7525031,-95.3703505,"850 Pease St, Houston, TX 77002, USA",1.0790646290214174,No Game
2013-02-21,1A10,Theft,restaurant/cafeteria,1.0,12.0,21.0,Thursday,Feb,2013.0,29.7624048,-95.3619396,"350 Travis St, Houston, TX 77002, USA",0.9070537903754465,No Game
2013-02-21,1A10,Theft,other/unknown,1.0,12.0,21.0,Thursday,Feb,2013.0,29.7516565,-95.3665706,"1550 San Jacinto St, Houston, TX 77002, USA",0.8525086434560675,No Game
2013-02-21,1A10,Theft,garage/carport,1.0,18.0,21.0,Thursday,Feb,2013.0,29.7529783,-95.3659742,"1150 Clay St, Houston, TX 77002, USA",0.8175952879453497,No Game
2013-02-21,1A10,Robbery,road/street/sidewalk,1.0,21.0,21.0,Thursday,Feb,2013.0,29.7648976,-95.3625039,"150 Louisiana St, Houston, TX 77002, USA",1.0647184331654296,No Game
2013-02-21,1A10,Theft,road/street/sidewalk,1.0,23.0,21.0,Thursday,Feb,2013.0,29.7661456,-95.3664239,"750 Washington Ave, Houston, TX 77002, USA",1.2778784062109418,No Game
2013-02-22,1A10,Theft,other/unknown,1.0,1.0,22.0,Friday,Feb,2013.0,29.763961100000003,-95.3620969,"750 Franklin St, Houston, TX 77002, USA",0.9979243112497665,No Game
2013-02-22,1A10,Robbery,road/street/sidewalk,1.0,4.0,22.0,Friday,Feb,2013.0,29.7638315,-95.3601009,"950 Commerce St, Houston, TX 77002, USA",0.9252271045108431,No Game
2013-02-22,1A10,Theft,other/unknown,1.0,6.0,22.0,Friday,Feb,2013.0,29.7617268,-95.3614684,"350 S Main St, Houston, TX 77002, USA",0.8530013526503847,No Game
2013-02-22,1A10,Theft,office building,1.0,15.0,22.0,Friday,Feb,2013.0,29.7545544,-95.3655318,"1250 Fannin St, Houston, TX 77002, USA",0.805728672949835,No Game
2013-02-22,1A10,Theft,commercial parking lot/garage,1.0,17.0,22.0,Friday,Feb,2013.0,29.757715500000003,-95.3696457,"1150 Smith St, Houston, TX 77002, USA",1.1039037553626772,No Game
2013-02-22,1A10,Theft,drug store/medical supply,1.0,17.0,22.0,Friday,Feb,2013.0,29.7554771,-95.362471,"1250 McKinney St, Houston, TX 77010, USA",0.6459972632637647,No Game
2013-02-22,1A10,Theft,commercial parking lot/garage,1.0,17.0,22.0,Friday,Feb,2013.0,29.757686199999995,-95.3689899,"1150 Louisiana St, Houston, TX 77002, USA",1.066266749148729,No Game
2013-02-22,1A10,Theft,other parking lot,1.0,18.0,22.0,Friday,Feb,2013.0,29.7569692,-95.3710629,"1250 Smith St, Houston, TX 77002, USA",1.1687670170243618,No Game
2013-02-23,1A10,Robbery,road/street/sidewalk,1.0,1.0,23.0,Saturday,Feb,2013.0,29.7491859,-95.3697667,"1950 Fannin St, Houston, TX 77002, USA",1.0642377689402316,No Game
2013-02-23,1A10,Theft,bar/night club,1.0,4.0,23.0,Saturday,Feb,2013.0,29.763961100000003,-95.3620969,"750 Franklin St, Houston, TX 77002, USA",0.9979243112497665,No Game
2013-02-23,1A10,Aggravated Assault,road/street/sidewalk,1.0,5.0,23.0,Saturday,Feb,2013.0,29.7551211,-95.3641998,"1150 Lamar St, Houston, TX 77002, USA",0.737171890352212,No Game
2013-02-23,1A10,Auto Theft,garage/carport,1.0,9.0,23.0,Saturday,Feb,2013.0,29.761975300000003,-95.3665672,"550 Smith St, Houston, TX 77002, USA",1.085487941230319,No Game
2013-02-23,1A10,Theft,other/unknown,1.0,10.0,23.0,Saturday,Feb,2013.0,29.757819399999995,-95.3655639,"950 Travis St, Houston, TX 77002, USA",0.8807606935434052,No Game
2013-02-23,1A10,Theft,commercial parking lot/garage,1.0,13.0,23.0,Saturday,Feb,2013.0,29.751390500000007,-95.3648497,"1350 Bell St, Houston, TX 77002, USA",0.7503316730254052,No Game
2013-02-23,1A10,Theft,hotel/motel/etc.,1.0,16.0,23.0,Saturday,Feb,2013.0,29.756500300000006,-95.3691165,"1250 Louisiana St, Houston, TX 77002, USA",1.0474289113042194,No Game
2013-02-23,1A10,Theft,hospital,1.0,21.0,23.0,Saturday,Feb,2013.0,29.7478734,-95.36637859999999,"1450 St Joseph Pkwy, Houston, TX 77002, USA",0.8914489283378114,No Game
2013-02-23,10H10,Aggravated Assault,residence/house,2.0,5.0,23.0,Saturday,Feb,2013.0,29.7414125,-95.3175191,"250 Norwood St, Houston, TX 77011, USA",2.224301918470584,No Game
2013-02-23,10H10,Burglary,apartment,1.0,6.0,23.0,Saturday,Feb,2013.0,29.754861,-95.3418768,"2850 Canal St, Houston, TX 77003, USA",0.6584811605682221,No Game
2013-02-23,10H10,Theft,other parking lot,1.0,11.0,23.0,Saturday,Feb,2013.0,29.7451357,-95.3426327,"850 York St, Houston, TX 77023, USA",0.7624892417753963,No Game
2013-02-23,10H30,Theft,social services/public charities,1.0,18.0,23.0,Saturday,Feb,2013.0,29.753877000000006,-95.3496449,"450 Emancipation Ave, Houston, TX 77003, USA",0.20189338910879123,No Game
2013-02-23,10H30,Burglary,commercial building,1.0,20.0,23.0,Saturday,Feb,2013.0,29.7391602,-95.3462435,"3450 Leeland St, Houston, TX 77003, USA",0.9713967025400547,No Game
2013-02-24,1A10,Robbery,alley,1.0,5.0,24.0,Sunday,Feb,2013.0,29.7473566,-95.36761729999999,"1350 Pierce St, Houston, TX 77002, USA",0.9735561883078384,No Game
2013-02-24,1A10,Theft,commercial parking lot/garage,1.0,12.0,24.0,Sunday,Feb,2013.0,29.7524295,-95.3665735,"1150 Bell St, Houston, TX 77002, USA",0.8520040071592638,No Game
2013-02-24,10H10,Theft,road/street/sidewalk,1.0,1.0,24.0,Sunday,Feb,2013.0,29.759424100000004,-95.345966,"3650 Runnels St, Houston, TX 77003, USA",0.6301677157327344,No Game
2013-02-25,1A10,Theft,commercial parking lot/garage,1.0,11.0,25.0,Monday,Feb,2013.0,29.7581077,-95.3538669,"350 Chenevert St, Houston, TX 77002, USA",0.41635130964803446,No Game
2013-02-25,1A10,Theft,road/street/sidewalk,1.0,16.0,25.0,Monday,Feb,2013.0,29.7633085,-95.3602155,"150 S Main St, Houston, TX 77002, USA",0.8978007737262763,No Game
2013-02-25,1A10,Theft,other parking lot,1.0,18.0,25.0,Monday,Feb,2013.0,29.757686199999995,-95.3689899,"1150 Louisiana St, Houston, TX 77002, USA",1.066266749148729,No Game
2013-02-25,1A10,Theft,hotel/motel/etc.,1.0,20.0,25.0,Monday,Feb,2013.0,29.7576771,-95.38266159999999,"1550 W Dallas St, Houston, TX 77019, USA",1.8574524604722777,No Game
2013-02-25,1A10,Theft,road/street/sidewalk,1.0,22.0,25.0,Monday,Feb,2013.0,29.762246,-95.3611561,"950 Congress Ave, Houston, TX 77002, USA",0.8693187121457212,No Game
2013-02-25,1A10,Theft,hotel/motel/etc.,1.0,22.0,25.0,Monday,Feb,2013.0,29.753957,-95.3625435,"1350 Lamar St, Houston, TX 77010, USA",0.6215367080350866,No Game
2013-02-26,1A10,Theft,bar/night club,1.0,0.0,26.0,Tuesday,Feb,2013.0,29.762246,-95.3611561,"950 Congress Ave, Houston, TX 77002, USA",0.8693187121457212,No Game
2013-02-26,1A10,Theft,jail/prison,1.0,17.0,26.0,Tuesday,Feb,2013.0,29.7640072,-95.356257,"1250 Baker St, Houston, TX 77002, USA",0.8456459637151688,No Game
2013-02-26,1A10,Theft,other parking lot,1.0,18.0,26.0,Tuesday,Feb,2013.0,29.7529783,-95.3659742,"1150 Clay St, Houston, TX 77002, USA",0.8175952879453497,No Game
2013-02-26,10H10,Robbery,road/street/sidewalk,1.0,21.0,26.0,Tuesday,Feb,2013.0,29.744390000000006,-95.3271488,"250 Burr St, Houston, TX 77011, USA",1.6102243600749457,No Game
2013-02-26,10H30,Theft,residence/house,1.0,13.0,26.0,Tuesday,Feb,2013.0,29.7462789,-95.3559712,"1450 Emancipation Ave, Houston, TX 77003, USA",0.4608680885036571,No Game
2013-02-27,1A10,Theft,other/unknown,1.0,5.0,27.0,Wednesday,Feb,2013.0,29.75887460000001,-95.36913349999999,"550 McKinney St, Houston, TX 77002, USA",1.1057847078657956,No Game
2013-02-27,1A10,Theft,hotel/motel/etc.,1.0,12.0,27.0,Wednesday,Feb,2013.0,29.753957,-95.3625435,"1350 Lamar St, Houston, TX 77010, USA",0.6215367080350866,No Game
2013-02-27,1A10,Theft,commercial parking lot/garage,1.0,18.0,27.0,Wednesday,Feb,2013.0,29.7501907,-95.3600995,"1350 Chenevert St, Houston, TX 77010, USA",0.48301311293008753,No Game
2013-02-27,1A10,Theft,commercial parking lot/garage,1.0,18.0,27.0,Wednesday,Feb,2013.0,29.7503352,-95.3654233,"1350 Leeland St, Houston, TX 77002, USA",0.7932045401143084,No Game
2013-02-27,1A10,Theft,commercial parking lot/garage,1.0,19.0,27.0,Wednesday,Feb,2013.0,29.7503352,-95.3654233,"1350 Leeland St, Houston, TX 77002, USA",0.7932045401143084,No Game
2013-02-27,10H10,Theft,restaurant/cafeteria,1.0,22.0,27.0,Wednesday,Feb,2013.0,29.7432797,-95.3277748,"4750 Harrisburg Blvd, Houston, TX 77011, USA",1.6025539315197803,No Game
2013-02-27,10H30,Auto Theft,commercial parking lot/garage,1.0,15.0,27.0,Wednesday,Feb,2013.0,29.7476882,-95.3536987,"2450 Dallas St, Houston, TX 77003, USA",0.3204163721821748,No Game
2013-02-28,1A10,Theft,clothing store,1.0,15.0,28.0,Thursday,Feb,2013.0,29.7560402,-95.3663019,"1150 S Main St, Houston, TX 77002, USA",0.8763871001139557,No Game
2013-02-28,1A10,Theft,road/street/sidewalk,1.0,20.0,28.0,Thursday,Feb,2013.0,29.7635363,-95.36290749999999,"750 Congress Ave, Houston, TX 77002, USA",1.0042208600560794,No Game
2013-03-01,1A10,Theft,commercial building,1.0,0.0,1.0,Friday,Mar,2013.0,29.757686199999995,-95.3689899,"1150 Louisiana St, Houston, TX 77002, USA",1.066266749148729,No Game
2013-03-01,1A10,Theft,specialty store (non-specific),1.0,1.0,1.0,Friday,Mar,2013.0,29.7599941,-95.3514096,"1850 Ruiz St, Houston, TX 77002, USA",0.5401315120272664,No Game
2013-03-01,1A10,Aggravated Assault,bar/night club,1.0,1.0,1.0,Friday,Mar,2013.0,29.7617268,-95.3614684,"350 S Main St, Houston, TX 77002, USA",0.8530013526503847,No Game
2013-03-01,1A10,Auto Theft,other parking lot,1.0,9.0,1.0,Friday,Mar,2013.0,29.7599065,-95.3568591,"1450 Congress Ave, Houston, TX 77002, USA",0.5946230520313937,No Game
2013-03-01,1A10,Theft,road/street/sidewalk,1.0,14.0,1.0,Friday,Mar,2013.0,29.7594276,-95.3584139,"1350 Preston St, Houston, TX 77002, USA",0.61519328717382,No Game
2013-03-01,1A10,Theft,department/discount store,1.0,17.0,1.0,Friday,Mar,2013.0,29.7560402,-95.3663019,"1150 S Main St, Houston, TX 77002, USA",0.8763871001139557,No Game
2013-03-01,1A10,Theft,road/street/sidewalk,1.0,19.0,1.0,Friday,Mar,2013.0,29.7592421,-95.3650584,"850 Rusk St, Houston, TX 77002, USA",0.9022424938493472,No Game
2013-03-01,1A10,Theft,hotel/motel/etc.,1.0,21.0,1.0,Friday,Mar,2013.0,29.756500300000006,-95.3691165,"1250 Louisiana St, Houston, TX 77002, USA",1.0474289113042194,No Game
2013-03-01,1A10,Theft,government/public building,1.0,21.0,1.0,Friday,Mar,2013.0,29.7595117,-95.3673597,"650 Walker St, Houston, TX 77002, USA",1.0305189893580815,No Game
2013-03-01,1A10,Theft,hotel/motel/etc.,1.0,21.0,1.0,Friday,Mar,2013.0,29.756500300000006,-95.3691165,"1250 Louisiana St, Houston, TX 77002, USA",1.0474289113042194,No Game
2013-03-01,10H30,Auto Theft,other parking lot,1.0,23.0,1.0,Friday,Mar,2013.0,29.752323,-95.3538247,"2150 Rusk St, Houston, TX 77003, USA",0.08604561953918878,No Game
2013-03-01,10H30,Auto Theft,other parking lot,1.0,23.0,1.0,Friday,Mar,2013.0,29.7472593,-95.3579999,"2150 Bell St, Houston, TX 77003, USA",0.4786333691928702,No Game
2013-03-01,10H30,Theft,road/street/sidewalk,1.0,23.0,1.0,Friday,Mar,2013.0,29.752323,-95.3538247,"2150 Rusk St, Houston, TX 77003, USA",0.08604561953918878,No Game
2013-03-01,10H30,Theft,road/street/sidewalk,1.0,23.0,1.0,Friday,Mar,2013.0,29.7472593,-95.3579999,"2150 Bell St, Houston, TX 77003, USA",0.4786333691928702,No Game
2013-03-02,1A10,Theft,road/street/sidewalk,1.0,20.0,2.0,Saturday,Mar,2013.0,29.7661456,-95.3664239,"750 Washington Ave, Houston, TX 77002, USA",1.2778784062109418,Won Game
2013-03-02,1A10,Theft,convention center/exhibit halls,1.0,23.0,2.0,Saturday,Mar,2013.0,29.7619082,-95.3666287,"550 Texas St, Houston, TX 77204, USA",1.085536715870186,Won Game
2013-03-02,1A10,Aggravated Assault,bar/night club,1.0,23.0,2.0,Saturday,Mar,2013.0,29.753511600000003,-95.36381070000002,"1250 Caroline St, Houston, TX 77002, USA",0.6917281749926582,Won Game
2013-03-02,10H30,Theft,road/street/sidewalk,1.0,3.0,2.0,Saturday,Mar,2013.0,29.7457415,-95.3573308,"2350 Leeland St, Houston, TX 77003, USA",0.5345275272600228,Won Game
2013-03-02,10H30,Theft,bar/night club parking lot,1.0,5.0,2.0,Saturday,Mar,2013.0,29.7464328,-95.3583014,"1550 Hutchins St, Houston, TX 77003, USA",0.5325446787070601,Won Game
2013-03-02,10H30,Theft,residence/house,1.0,11.0,2.0,Saturday,Mar,2013.0,29.7388986,-95.3493524,"3350 Jefferson St, Houston, TX 77003, USA",0.9343049421804055,Won Game
2013-03-02,10H30,Aggravated Assault,restaurant/cafeteria,1.0,18.0,2.0,Saturday,Mar,2013.0,29.7524653,-95.3547877,"850 St Emanuel St, Houston, TX 77003, USA",0.14466453745206703,Won Game
2013-03-02,10H30,Theft,bar/night club,1.0,22.0,2.0,Saturday,Mar,2013.0,29.75201419999999,-95.3552677,"2050 Walker St, Houston, TX 77003, USA",0.1728296562279673,Won Game
2013-03-03,1A10,Theft,road/street/sidewalk,1.0,1.0,3.0,Sunday,Mar,2013.0,29.7567879,-95.36682840000002,"850 Lamar St, Houston, TX 77002, USA",0.9229427574042196,No Game
2013-03-03,1A10,Aggravated Assault,road/street/sidewalk,1.0,2.0,3.0,Sunday,Mar,2013.0,29.7588374,-95.3660165,"850 Milam St, Houston, TX 77002, USA",0.9373947595322932,No Game
2013-03-03,1A10,Theft,specialty store (non-specific),1.0,2.0,3.0,Sunday,Mar,2013.0,29.7634466,-95.3624806,"250 Milam St, Houston, TX 77002, USA",0.983414832712135,No Game
2013-03-03,1A10,Aggravated Assault,commercial parking lot/garage,1.0,2.0,3.0,Sunday,Mar,2013.0,29.7545544,-95.3655318,"1250 Fannin St, Houston, TX 77002, USA",0.805728672949835,No Game
2013-03-03,10H10,Theft,driveway,1.0,4.0,3.0,Sunday,Mar,2013.0,29.7435033,-95.3132169,"6050 Canal St, Houston, TX 77011, USA",2.4300760407778026,No Game
2013-03-04,1A10,Theft,mall common area,1.0,13.0,4.0,Monday,Mar,2013.0,29.7554771,-95.362471,"1250 McKinney St, Houston, TX 77010, USA",0.6459972632637647,No Game
2013-03-04,1A10,Theft,"libraries, museums",1.0,16.0,4.0,Monday,Mar,2013.0,29.75887460000001,-95.36913349999999,"550 McKinney St, Houston, TX 77002, USA",1.1057847078657956,No Game
2013-03-04,10H10,Theft,"multi-plex hme(duplex,triplex etc)",1.0,10.0,4.0,Monday,Mar,2013.0,29.747241100000004,-95.3250489,"4850 Canal St, Houston, TX 77011, USA",1.6790097926751986,No Game
2013-03-04,10H10,Aggravated Assault,road/street/sidewalk,1.0,19.0,4.0,Monday,Mar,2013.0,29.7499262,-95.3338575,"3950 Canal St, Houston, TX 77003, USA",1.1254080649588238,No Game
2013-03-05,1A10,Theft,apartment parking lot,1.0,10.0,5.0,Tuesday,Mar,2013.0,29.765722,-95.366496,"150 Bagby St, Houston, TX 77002, USA",1.2590071597169814,No Game
2013-03-05,1A10,Theft,commercial parking lot/garage,1.0,19.0,5.0,Tuesday,Mar,2013.0,29.757785,-95.3621323,"750 San Jacinto St, Houston, TX 77002, USA",0.7000773971911779,No Game
2013-03-05,10H10,Theft,restaurant/cafeteria parking lot,1.0,11.0,5.0,Tuesday,Mar,2013.0,29.7611622,-95.3491429,"2050 Runnels St, Houston, TX 77003, USA",0.6475917972570437,No Game
2013-03-06,1A10,Theft,drug store/medical supply,1.0,10.0,6.0,Wednesday,Mar,2013.0,29.7574534,-95.3648366,"950 S Main St, Houston, TX 77002, USA",0.8304265259335675,No Game
2013-03-06,1A10,Theft,misc. business (non-specific),1.0,17.0,6.0,Wednesday,Mar,2013.0,29.7520152,-95.359181,"1050 Avenida De Las Americas, Houston, TX 77010, USA",0.4077520139690961,No Game
2013-03-06,1A10,Theft,commercial parking lot/garage,1.0,18.0,6.0,Wednesday,Mar,2013.0,29.757785,-95.3621323,"750 San Jacinto St, Houston, TX 77002, USA",0.7000773971911779,No Game
2013-03-06,1A10,Theft,commercial parking lot/garage,1.0,18.0,6.0,Wednesday,Mar,2013.0,29.7518833,-95.36383520000001,"1350 Austin St, Houston, TX 77002, USA",0.6876276750404259,No Game
2013-03-06,10H10,Theft,road/street/sidewalk,1.0,22.0,6.0,Wednesday,Mar,2013.0,29.755728,-95.346566,"2450 Commerce St, Houston, TX 77003, USA",0.42660412363544503,No Game
2013-03-06,10H30,Theft,commercial parking lot/garage,1.0,19.0,6.0,Wednesday,Mar,2013.0,29.7474554,-95.3555731,"2350 Polk St, Houston, TX 77003, USA",0.37837693099731695,No Game
2013-03-07,1A10,Auto Theft,commercial parking lot/garage,1.0,7.0,7.0,Thursday,Mar,2013.0,29.696154600000003,-95.290616,"1050 Gulf Fwy, Houston, TX 77087, USA",5.357086833252621,No Game
2013-03-07,1A10,Theft,hotel/motel/etc.,1.0,17.0,7.0,Thursday,Mar,2013.0,29.7588655,-95.3611744,"1150 Texas St, Houston, TX 77002, USA",0.6991918048581849,No Game
2013-03-07,1A10,Theft,other parking lot,1.0,18.0,7.0,Thursday,Mar,2013.0,29.7588776,-95.3626215,"1050 Capitol St, Houston, TX 77002, USA",0.7674152482377458,No Game
2013-03-07,10H30,Burglary,garage/carport,1.0,12.0,7.0,Thursday,Mar,2013.0,29.7460554,-95.3509123,"2750 Dallas St, Houston, TX 77003, USA",0.4325696927022237,No Game
2013-03-08,1A10,Theft,other parking lot,1.0,10.0,8.0,Friday,Mar,2013.0,29.748962100000004,-95.3677695,"1850 Caroline St, Houston, TX 77002, USA",0.9502956527257854,No Game
2013-03-08,1A10,Theft,commercial building,1.0,14.0,8.0,Friday,Mar,2013.0,29.753032300000005,-95.371009,"1650 Milam St, Houston, TX 77002, USA",1.119905175067679,No Game
2013-03-08,1A10,Burglary,office building,1.0,22.0,8.0,Friday,Mar,2013.0,29.760172,-95.3641985,"650 Travis St, Houston, TX 77002, USA",0.8968336976179015,No Game
2013-03-08,10H10,Aggravated Assault,convenience store,1.0,20.0,8.0,Friday,Mar,2013.0,29.7416125,-95.312845,"150 Marsden St, Houston, TX 77011, USA",2.486794325718464,No Game
2013-03-08,10H30,Theft,office building,1.0,0.0,8.0,Friday,Mar,2013.0,29.752282,-95.3559325,"950 Chartres St, Houston, TX 77003, USA",0.21238599543877038,No Game
2013-03-09,1A10,Theft,other parking lot,1.0,0.0,9.0,Saturday,Mar,2013.0,29.759541,-95.3630692,"650 S Main St, Houston, TX 77002, USA",0.8165944581583653,No Game
2013-03-09,1A10,Theft,road/street/sidewalk,1.0,2.0,9.0,Saturday,Mar,2013.0,29.7619082,-95.3666287,"550 Texas St, Houston, TX 77204, USA",1.085536715870186,No Game
2013-03-09,10H30,Theft,road/street/sidewalk,1.0,0.0,9.0,Saturday,Mar,2013.0,29.7467906,-95.3572403,"2250 Bell St, Houston, TX 77003, USA",0.4727119437346417,No Game
2013-03-10,1A10,Theft,bar/night club,1.0,1.0,10.0,Sunday,Mar,2013.0,29.7619082,-95.3666287,"550 Texas St, Houston, TX 77204, USA",1.085536715870186,No Game
2013-03-10,1A10,Theft,restaurant/cafeteria,1.0,13.0,10.0,Sunday,Mar,2013.0,29.7609537,-95.36208859999999,"450 S Main St, Houston, TX 77002, USA",0.8382028382700564,No Game
2013-03-11,1A10,Theft,hospital,1.0,7.0,11.0,Monday,Mar,2013.0,29.7478734,-95.36637859999999,"1450 St Joseph Pkwy, Houston, TX 77002, USA",0.8914489283378114,No Game
2013-03-11,1A10,Auto Theft,commercial parking lot/garage,1.0,12.0,11.0,Monday,Mar,2013.0,29.7582881,-95.3664104,"950 Milam St, Houston, TX 77002, USA",0.9406686305023353,No Game
2013-03-11,1A10,Aggravated Assault,restaurant/cafeteria parking lot,1.0,19.0,11.0,Monday,Mar,2013.0,29.7597593,-95.3630249,"950 Texas St, Houston, TX 77002, USA",0.8239234584475028,No Game
2013-03-11,10H10,Auto Theft,driveway,2.0,18.0,11.0,Monday,Mar,2013.0,29.756849100000004,-95.3488892,"2250 Commerce St, Houston, TX 77003, USA",0.38348787407215684,No Game
2013-03-11,10H30,Theft,apartment parking lot,1.0,14.0,11.0,Monday,Mar,2013.0,29.7540067,-95.3529071,"2150 Texas St, Houston, TX 77003, USA",0.1281196075223915,No Game
2013-03-12,1A10,Theft,road/street/sidewalk,1.0,4.0,12.0,Tuesday,Mar,2013.0,29.7590639,-95.3597861,"1250 Prairie St, Houston, TX 77002, USA",0.6485098630690174,No Game
2013-03-12,1A10,Theft,"libraries, museums",1.0,11.0,12.0,Tuesday,Mar,2013.0,29.75887460000001,-95.36913349999999,"550 McKinney St, Houston, TX 77002, USA",1.1057847078657956,No Game
2013-03-12,1A10,Theft,road/street/sidewalk,1.0,19.0,12.0,Tuesday,Mar,2013.0,29.756500300000006,-95.3691165,"1250 Louisiana St, Houston, TX 77002, USA",1.0474289113042194,No Game
