,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat,lon,add,dist_stadium,game
2013-11-20,1A10,Burglary,hotel/motel/etc.,1.0,8.0,20.0,Wednesday,Nov,2013.0,29.752124100000003,-95.3642415,"1350 Clay St, Houston, TX 77002, USA",0.6186304268153373,No Game
2013-11-20,1A10,Theft,commercial building,1.0,11.0,20.0,Wednesday,Nov,2013.0,29.753957,-95.3625435,"1350 Lamar St, Houston, TX 77010, USA",0.4676395124888539,No Game
2013-11-20,10H10,Burglary,apartment,1.0,7.0,20.0,Wednesday,Nov,2013.0,29.7499262,-95.3338575,"3950 Canal St, Houston, TX 77003, USA",1.3908106733861225,No Game
2013-11-20,10H10,Theft,residence/house,1.0,22.0,20.0,Wednesday,Nov,2013.0,29.7538432,-95.3477932,"250 St Charles St, Houston, TX 77003, USA",0.5131087928519211,No Game
2013-11-20,10H10,Theft,residence/house,1.0,22.0,20.0,Wednesday,Nov,2013.0,29.7491923,-95.33655279999999,"150 Milby St, Houston, TX 77003, USA",1.2607612664933878,No Game
2013-11-20,10H10,Theft,apartment parking lot,1.0,23.0,20.0,Wednesday,Nov,2013.0,29.7408683,-95.3143948,"250 Caylor St, Houston, TX 77011, USA",2.71044243095167,No Game
2013-11-21,1A10,Theft,other parking lot,1.0,8.0,21.0,Thursday,Nov,2013.0,29.759192100000003,-95.3571319,"350 La Branch St, Houston, TX 77002, USA",0.18151237860088892,No Game
2013-11-21,1A10,Theft,hotel/motel/etc.,1.0,19.0,21.0,Thursday,Nov,2013.0,29.758122,-95.3683099,"1050 Louisiana St, Houston, TX 77002, USA",0.7707792042822229,No Game
2013-11-21,10H10,Burglary,residence/house,1.0,20.0,21.0,Thursday,Nov,2013.0,29.7477469,-95.3161715,"5750 Navigation Blvd, Houston, TX 77011, USA",2.450390491598376,No Game
2013-11-21,10H30,Theft,apartment parking lot,1.0,20.0,21.0,Thursday,Nov,2013.0,29.7474554,-95.3555731,"2350 Polk St, Houston, TX 77003, USA",0.6535558963772542,No Game
2013-11-22,1A10,Theft,specialty store (non-specific),1.0,10.0,22.0,Friday,Nov,2013.0,29.7574534,-95.3648366,"950 S Main St, Houston, TX 77002, USA",0.5588591549629104,No Game
2013-11-22,1A10,Theft,misc. business (non-specific),1.0,12.0,22.0,Friday,Nov,2013.0,29.754293800000006,-95.3729056,"1650 Smith St, Houston, TX 77002, USA",1.0585709250905992,No Game
2013-11-22,1A10,Theft,commercial parking lot/garage,1.0,20.0,22.0,Friday,Nov,2013.0,29.757678,-95.3594964,"1350 Texas St, Houston, TX 77002, USA",0.24215103779045294,No Game
2013-11-22,10H10,Auto Theft,road/street/sidewalk,1.0,19.0,22.0,Friday,Nov,2013.0,29.7628744,-95.3512092,"1950 Runnels St, Houston, TX 77002, USA",0.48486427850051766,No Game
2013-11-22,10H10,Auto Theft,driveway,1.0,23.0,22.0,Friday,Nov,2013.0,29.7433187,-95.31465820000001,"50 Greenwood St, Houston, TX 77011, USA",2.6311580154072254,No Game
2013-11-22,10H30,Burglary,physician's office,1.0,3.0,22.0,Friday,Nov,2013.0,29.7430184,-95.3485319,"3150 Polk St, Houston, TX 77003, USA",1.0479645710345369,No Game
2013-11-23,1A10,Theft,other parking lot,1.0,0.0,23.0,Saturday,Nov,2013.0,29.759774100000005,-95.3540467,"150 Jackson St, Houston, TX 77002, USA",0.21500239731634158,No Game
2013-11-23,1A10,Theft,other/unknown,1.0,1.0,23.0,Saturday,Nov,2013.0,29.763961100000003,-95.3620969,"750 Franklin St, Houston, TX 77002, USA",0.6229942840809515,No Game
2013-11-23,1A10,Theft,road/street/sidewalk,1.0,2.0,23.0,Saturday,Nov,2013.0,29.763961100000003,-95.3620969,"750 Franklin St, Houston, TX 77002, USA",0.6229942840809515,No Game
2013-11-23,1A10,Theft,"gym,recreat,club hse,indr pool,spa",1.0,13.0,23.0,Saturday,Nov,2013.0,29.7525031,-95.3703505,"850 Pease St, Houston, TX 77002, USA",0.9403016879071816,No Game
2013-11-23,1A10,Theft,"gym,recreat,club hse,indr pool,spa",1.0,13.0,23.0,Saturday,Nov,2013.0,29.7525031,-95.3703505,"850 Pease St, Houston, TX 77002, USA",0.9403016879071816,No Game
2013-11-23,1A10,Theft,commercial building,1.0,16.0,23.0,Saturday,Nov,2013.0,29.7599941,-95.3514096,"1850 Ruiz St, Houston, TX 77002, USA",0.3259330543193444,No Game
2013-11-23,1A10,Theft,road/street/sidewalk,1.0,17.0,23.0,Saturday,Nov,2013.0,29.7674841,-95.3504759,"950 Elysian St, Houston, TX 77026, USA",0.7875619192977017,No Game
2013-11-23,1A10,Theft,stadium/sprts arena/race track,1.0,17.0,23.0,Saturday,Nov,2013.0,29.7514566,-95.3619237,"1550 Polk St, Houston, TX 77002, USA",0.5378825002240081,No Game
2013-11-23,1A10,Theft,commercial parking lot/garage,1.0,18.0,23.0,Saturday,Nov,2013.0,29.7536254,-95.3612052,"1150 La Branch St, Houston, TX 77010, USA",0.40929346909902337,No Game
2013-11-23,1A10,Theft,commercial parking lot/garage,1.0,18.0,23.0,Saturday,Nov,2013.0,29.7640072,-95.356257,"1250 Baker St, Houston, TX 77002, USA",0.4883198037652586,No Game
2013-11-23,1A10,Theft,road/street/sidewalk,1.0,22.0,23.0,Saturday,Nov,2013.0,29.7641623,-95.3654277,"350 Smith St, Houston, TX 77002, USA",0.7740473892438783,No Game
2013-11-23,10H10,Theft,---,1.0,18.0,23.0,Saturday,Nov,2013.0,29.7422786,-95.3237774,"5150 Harrisburg Blvd, Houston, TX 77011, USA",2.1606697057277047,No Game
2013-11-23,10H30,Theft,convention center/exhibit halls,1.0,1.0,23.0,Saturday,Nov,2013.0,29.7524653,-95.3547877,"850 St Emanuel St, Houston, TX 77003, USA",0.3119204180434812,No Game
2013-11-23,10H30,Theft,convention center/exhibit halls,1.0,1.0,23.0,Saturday,Nov,2013.0,29.7466075,-95.3593348,"2050 Leeland St, Houston, TX 77003, USA",0.7473041666762941,No Game
2013-11-23,10H30,Theft,bar/night club parking lot,1.0,1.0,23.0,Saturday,Nov,2013.0,29.7524653,-95.3547877,"850 St Emanuel St, Houston, TX 77003, USA",0.3119204180434812,No Game
2013-11-23,10H30,Theft,bar/night club parking lot,1.0,1.0,23.0,Saturday,Nov,2013.0,29.7466075,-95.3593348,"2050 Leeland St, Houston, TX 77003, USA",0.7473041666762941,No Game
2013-11-23,10H30,Aggravated Assault,hotel/motel/etc.,1.0,15.0,23.0,Saturday,Nov,2013.0,29.7364039,-95.3471288,"1950 Scott St, Houston, TX 77003, USA",1.5026990694829614,No Game
2013-11-23,10H30,Theft,commercial parking lot/garage,1.0,20.0,23.0,Saturday,Nov,2013.0,29.75036819999999,-95.3549348,"1050 Hutchins St, Houston, TX 77003, USA",0.45446372464512974,No Game
2013-11-23,10H30,Theft,commercial parking lot/garage,1.0,20.0,23.0,Saturday,Nov,2013.0,29.75036819999999,-95.3549348,"1050 Hutchins St, Houston, TX 77003, USA",0.45446372464512974,No Game
2013-11-23,10H30,Theft,commercial parking lot/garage,1.0,20.0,23.0,Saturday,Nov,2013.0,29.75036819999999,-95.3549348,"1050 Hutchins St, Houston, TX 77003, USA",0.45446372464512974,No Game
2013-11-23,10H30,Theft,commercial parking lot/garage,1.0,20.0,23.0,Saturday,Nov,2013.0,29.75036819999999,-95.3549348,"1050 Hutchins St, Houston, TX 77003, USA",0.45446372464512974,No Game
2013-11-23,10H30,Theft,commercial parking lot/garage,1.0,21.0,23.0,Saturday,Nov,2013.0,29.7511593,-95.35347159999999,"2250 Walker St, Houston, TX 77003, USA",0.41766827460551237,No Game
2013-11-23,10H30,Theft,bar/night club,1.0,22.0,23.0,Saturday,Nov,2013.0,29.7524653,-95.3547877,"850 St Emanuel St, Houston, TX 77003, USA",0.3119204180434812,No Game
2013-11-24,1A10,Theft,road/street/sidewalk,1.0,5.0,24.0,Sunday,Nov,2013.0,29.7631795,-95.3593458,"1050 Commerce St, Houston, TX 77002, USA",0.48614207504631046,No Game
2013-11-24,1A10,Theft,bar/night club parking lot,1.0,7.0,24.0,Sunday,Nov,2013.0,29.7638588,-95.36135,"150 Travis St, Houston, TX 77002, USA",0.5899883438494047,No Game
2013-11-24,1A10,Theft,commercial parking lot/garage,1.0,13.0,24.0,Sunday,Nov,2013.0,29.7495336,-95.35812609999999,"1950 Polk St, Houston, TX 77003, USA",0.5332743751264245,No Game
2013-11-24,1A10,Theft,commercial building,1.0,14.0,24.0,Sunday,Nov,2013.0,29.7520152,-95.359181,"1050 Avenida De Las Americas, Houston, TX 77010, USA",0.4033805540792614,No Game
2013-11-24,1A10,Theft,hotel/motel parking lot,1.0,22.0,24.0,Sunday,Nov,2013.0,29.7532804,-95.3652689,"1350 San Jacinto St, Houston, TX 77002, USA",0.6359557889261325,No Game
2013-11-24,10H10,Theft,garage/carport,1.0,20.0,24.0,Sunday,Nov,2013.0,29.745967200000006,-95.3328579,"4250 Garrow St, Houston, TX 77003, USA",1.559714496179305,No Game
2013-11-24,10H10,Theft,apartment parking lot,1.0,21.0,24.0,Sunday,Nov,2013.0,29.7601832,-95.3472678,"2150 Runnels St, Houston, TX 77003, USA",0.5457920274663248,No Game
2013-11-24,10H30,Theft,apartment parking lot,1.0,2.0,24.0,Sunday,Nov,2013.0,29.7528252,-95.35350799999999,"2150 Capitol St, Houston, TX 77003, USA",0.3092454382766778,No Game
2013-11-25,1A10,Theft,commercial parking lot/garage,1.0,8.0,25.0,Monday,Nov,2013.0,29.7625424,-95.3645194,"450 Louisiana St, Houston, TX 77002, USA",0.6624712556361756,No Game
2013-11-25,1A10,Theft,road/street/sidewalk,1.0,19.0,25.0,Monday,Nov,2013.0,29.7528801,-95.36367,"1350 Polk St, Houston, TX 77002, USA",0.5622808299590795,No Game
2013-11-25,1A10,Theft,other parking lot,1.0,19.0,25.0,Monday,Nov,2013.0,29.7643907,-95.3590907,"50 N Main St, Houston, TX 77002, USA",0.555162319687702,No Game
2013-11-25,1A10,Theft,road/street/sidewalk,1.0,22.0,25.0,Monday,Nov,2013.0,29.753193100000004,-95.36325759999998,"1250 Austin St, Houston, TX 77002, USA",0.5300900100181167,No Game
2013-11-25,1A10,Auto Theft,apartment parking lot,1.0,22.0,25.0,Monday,Nov,2013.0,29.7494278,-95.3689469,"1150 St Joseph Pkwy, Houston, TX 77002, USA",0.9569430436643247,No Game
2013-11-25,10H10,Theft,apartment parking lot,1.0,3.0,25.0,Monday,Nov,2013.0,29.7570458,-95.3453877,"2450 Canal St, Houston, TX 77003, USA",0.6111481882278469,No Game
2013-11-25,10H10,Robbery,road/street/sidewalk,1.0,5.0,25.0,Monday,Nov,2013.0,29.7497396,-95.3330546,"4050 Canal St, Houston, TX 77003, USA",1.4405338020694805,No Game
2013-11-26,1A10,Theft,bus stop,1.0,8.0,26.0,Tuesday,Nov,2013.0,29.7420338,-95.3772192,"3150 S Main St, Houston, TX 77002, USA",1.6583137556511216,No Game
2013-11-26,1A10,Theft,government/public building,1.0,8.0,26.0,Tuesday,Nov,2013.0,29.7614651,-95.3578677,"1250 Franklin St, Houston, TX 77002, USA",0.34098943714590557,No Game
2013-11-26,1A10,Theft,office building,1.0,13.0,26.0,Tuesday,Nov,2013.0,29.757686199999995,-95.3689899,"1150 Louisiana St, Houston, TX 77002, USA",0.8089825939867683,No Game
2013-11-26,1A10,Theft,hotel/motel parking lot,1.0,22.0,26.0,Tuesday,Nov,2013.0,29.7576771,-95.38266159999999,"1550 W Dallas St, Houston, TX 77019, USA",1.6298055419471886,No Game
2013-11-26,10H10,Theft,other parking lot,1.0,10.0,26.0,Tuesday,Nov,2013.0,29.754651899999995,-95.3454198,"2650 Commerce St, Houston, TX 77003, USA",0.6293108706002537,No Game
2013-11-26,10H10,Burglary,residence/house,1.0,17.0,26.0,Tuesday,Nov,2013.0,29.7538432,-95.3477932,"250 St Charles St, Houston, TX 77003, USA",0.5131087928519211,No Game
2013-11-26,10H30,Theft,residence/house,1.0,9.0,26.0,Tuesday,Nov,2013.0,29.744144800000004,-95.34880559999999,"1250 Palmer St, Houston, TX 77003, USA",0.9704618180930576,No Game
2013-11-27,1A10,Theft,road/street/sidewalk,1.0,15.0,27.0,Wednesday,Nov,2013.0,29.7599941,-95.3514096,"1850 Ruiz St, Houston, TX 77002, USA",0.3259330543193444,No Game
2013-11-27,1A10,Theft,road/street/sidewalk,1.0,16.0,27.0,Wednesday,Nov,2013.0,29.757785,-95.3621323,"750 San Jacinto St, Houston, TX 77002, USA",0.3994521399685624,No Game
2013-11-27,1A10,Theft,other parking lot,1.0,18.0,27.0,Wednesday,Nov,2013.0,29.7624882,-95.3644525,"650 Preston St, Houston, TX 77002, USA",0.6570295079274456,No Game
2013-11-27,1A10,Theft,commercial parking lot/garage,1.0,18.0,27.0,Wednesday,Nov,2013.0,29.7514566,-95.3619237,"1550 Polk St, Houston, TX 77002, USA",0.5378825002240081,No Game
2013-11-27,10H10,Theft,road/street/sidewalk,1.0,2.0,27.0,Wednesday,Nov,2013.0,29.758590500000004,-95.3485406,"2150 Canal St, Houston, TX 77003, USA",0.4366035489293645,No Game
2013-11-27,10H10,Aggravated Assault,residence/house,1.0,12.0,27.0,Wednesday,Nov,2013.0,29.74579829999999,-95.3350523,"4050 Wilmer St, Houston, TX 77003, USA",1.4518892988050345,No Game
2013-11-27,10H10,Theft,"libraries, museums",1.0,16.0,27.0,Wednesday,Nov,2013.0,29.7491923,-95.33655279999999,"150 Milby St, Houston, TX 77003, USA",1.2607612664933878,No Game
2013-11-27,10H10,Theft,drug store/medical supply,1.0,20.0,27.0,Wednesday,Nov,2013.0,29.74365169999999,-95.3300134,"4550 Harrisburg Blvd, Houston, TX 77011, USA",1.7874697069564467,No Game
2013-11-27,10H10,Theft,convenience store,1.0,21.0,27.0,Wednesday,Nov,2013.0,29.74778939999999,-95.327094,"50 Lockwood Dr, Houston, TX 77011, USA",1.823138218228981,No Game
2013-11-28,1A10,Theft,apartment,1.0,0.0,28.0,Thursday,Nov,2013.0,29.7572118,-95.3532941,"350 Hamilton St, Houston, TX 77002, USA",0.13718428052321785,No Game
2013-11-28,10H10,Theft,apartment,1.0,23.0,28.0,Thursday,Nov,2013.0,29.7485532,-95.3319084,"50 Sidney St, Houston, TX 77003, USA",1.534278030440647,No Game
2013-11-28,10H30,Theft,bar/night club parking lot,1.0,0.0,28.0,Thursday,Nov,2013.0,29.7524653,-95.3547877,"850 St Emanuel St, Houston, TX 77003, USA",0.3119204180434812,No Game
2013-11-29,1A10,Theft,grocery/supermarket,1.0,16.0,29.0,Friday,Nov,2013.0,29.760989,-95.3608564,"1050 Preston St, Houston, TX 77002, USA",0.42319592269042566,No Game
2013-11-29,1A10,Theft,high rise,1.0,16.0,29.0,Friday,Nov,2013.0,29.758122,-95.3683099,"1050 Louisiana St, Houston, TX 77002, USA",0.7707792042822229,No Game
2013-11-29,1A10,Theft,other parking lot,1.0,19.0,29.0,Friday,Nov,2013.0,29.7514566,-95.3619237,"1550 Polk St, Houston, TX 77002, USA",0.5378825002240081,No Game
2013-11-29,1A10,Theft,road/street/sidewalk,1.0,22.0,29.0,Friday,Nov,2013.0,29.7661456,-95.3664239,"750 Washington Ave, Houston, TX 77002, USA",0.9100868861293872,No Game
2013-11-29,10H10,Theft,other parking lot,1.0,17.0,29.0,Friday,Nov,2013.0,29.74365169999999,-95.3300134,"4550 Harrisburg Blvd, Houston, TX 77011, USA",1.7874697069564467,No Game
2013-11-29,10H10,Auto Theft,driveway,1.0,22.0,29.0,Friday,Nov,2013.0,29.758590500000004,-95.3485406,"2150 Canal St, Houston, TX 77003, USA",0.4366035489293645,No Game
2013-11-29,10H30,Aggravated Assault,bar/night club,2.0,23.0,29.0,Friday,Nov,2013.0,29.7530084,-95.3547236,"2050 Rusk St, Houston, TX 77003, USA",0.27565378568225524,No Game
2013-11-30,1A10,Theft,grocery/supermarket,1.0,7.0,30.0,Saturday,Nov,2013.0,29.7566918,-95.36579499999999,"1050 S Main St, Houston, TX 77002, USA",0.6156032026425118,No Game
2013-11-30,1A10,Theft,convention center/exhibit halls,1.0,13.0,30.0,Saturday,Nov,2013.0,29.7520152,-95.359181,"1050 Avenida De Las Americas, Houston, TX 77010, USA",0.4033805540792614,No Game
2013-11-30,10H10,Theft,apartment parking lot,1.0,20.0,30.0,Saturday,Nov,2013.0,29.758590500000004,-95.3485406,"2150 Canal St, Houston, TX 77003, USA",0.4366035489293645,No Game
2013-11-30,10H30,Theft,road/street/sidewalk,1.0,1.0,30.0,Saturday,Nov,2013.0,29.7467906,-95.3572403,"2250 Bell St, Houston, TX 77003, USA",0.7066336883407399,No Game
2013-11-30,10H30,Theft,road/street/sidewalk,1.0,1.0,30.0,Saturday,Nov,2013.0,29.7467906,-95.3572403,"2250 Bell St, Houston, TX 77003, USA",0.7066336883407399,No Game
2013-11-30,10H30,Theft,road/street/sidewalk,1.0,1.0,30.0,Saturday,Nov,2013.0,29.7467906,-95.3572403,"2250 Bell St, Houston, TX 77003, USA",0.7066336883407399,No Game
2013-11-30,10H30,Theft,road/street/sidewalk,1.0,1.0,30.0,Saturday,Nov,2013.0,29.7467906,-95.3572403,"2250 Bell St, Houston, TX 77003, USA",0.7066336883407399,No Game
2013-12-01,1A10,Theft,apartment parking lot,1.0,11.0,1.0,Sunday,Dec,2013.0,29.7588359,-95.3572908,"1450 Preston St, Houston, TX 77002, USA",0.1668855376824968,No Game
2013-12-01,1A10,Burglary,apartment,1.0,12.0,1.0,Sunday,Dec,2013.0,29.7541132,-95.3611267,"1450 McKinney St, Houston, TX 77010, USA",0.3874380688038567,No Game
2013-12-01,1A10,Aggravated Assault,misc. business (non-specific),1.0,18.0,1.0,Sunday,Dec,2013.0,29.7628975,-95.35814429999999,"1150 Commerce St, Houston, TX 77002, USA",0.4385766240810921,No Game
2013-12-01,10H10,Theft,apartment parking lot,1.0,2.0,1.0,Sunday,Dec,2013.0,29.758590500000004,-95.3485406,"2150 Canal St, Houston, TX 77003, USA",0.4366035489293645,No Game
2013-12-01,10H10,Theft,apartment parking lot,1.0,4.0,1.0,Sunday,Dec,2013.0,29.758590500000004,-95.3485406,"2150 Canal St, Houston, TX 77003, USA",0.4366035489293645,No Game
2013-12-01,10H10,Burglary,residence/house,1.0,17.0,1.0,Sunday,Dec,2013.0,29.747181800000003,-95.3285566,"4550 Brady St, Houston, TX 77011, USA",1.7565189318616146,No Game
2013-12-01,10H10,Theft,apartment parking lot,1.0,19.0,1.0,Sunday,Dec,2013.0,29.758590500000004,-95.3485406,"2150 Canal St, Houston, TX 77003, USA",0.4366035489293645,No Game
2013-12-02,1A10,Theft,commercial building,1.0,7.0,2.0,Monday,Dec,2013.0,29.757686199999995,-95.3689899,"1150 Louisiana St, Houston, TX 77002, USA",0.8089825939867683,No Game
2013-12-02,1A10,Theft,commercial building,1.0,7.0,2.0,Monday,Dec,2013.0,29.757686199999995,-95.3689899,"1150 Louisiana St, Houston, TX 77002, USA",0.8089825939867683,No Game
2013-12-02,1A10,Theft,office building,1.0,7.0,2.0,Monday,Dec,2013.0,29.756500300000006,-95.3691165,"1250 Louisiana St, Houston, TX 77002, USA",0.8155519091519996,No Game
2013-12-02,1A10,Robbery,restaurant/cafeteria parking lot,1.0,8.0,2.0,Monday,Dec,2013.0,29.7558072,-95.3676186,"850 Dallas St, Houston, TX 77002, USA",0.7291748038243063,No Game
2013-12-02,1A10,Theft,commercial parking lot/garage,1.0,10.0,2.0,Monday,Dec,2013.0,29.7571353,-95.3615507,"1250 Rusk St, Houston, TX 77002, USA",0.36051812960477947,No Game
2013-12-02,1A10,Theft,no label,1.0,16.0,2.0,Monday,Dec,2013.0,29.72246779999999,-95.4531548,"4750 Pin Oak Park, Houston, TX 77081, USA",6.329001739853106,No Game
2013-12-02,10H10,Burglary,construction site,1.0,7.0,2.0,Monday,Dec,2013.0,29.740288,-95.3133292,"250 Marsden St, Houston, TX 77011, USA",2.7852554620935406,No Game
2013-12-02,10H30,Theft,apartment parking lot,1.0,20.0,2.0,Monday,Dec,2013.0,29.7536483,-95.3510778,"550 Bastrop St, Houston, TX 77003, USA",0.3520888403766731,No Game
2013-12-02,10H30,Theft,road/street/sidewalk,1.0,21.0,2.0,Monday,Dec,2013.0,29.7550432,-95.3506148,"2250 Preston St, Houston, TX 77003, USA",0.324545130682994,No Game
2013-12-03,1A10,Theft,commercial parking lot/garage,1.0,9.0,3.0,Tuesday,Dec,2013.0,29.7563892,-95.3621635,"1250 Walker St, Houston, TX 77002, USA",0.39894198008375004,No Game
2013-12-03,1A10,Theft,commercial parking lot/garage,1.0,18.0,3.0,Tuesday,Dec,2013.0,29.7563892,-95.3621635,"1250 Walker St, Houston, TX 77002, USA",0.39894198008375004,No Game
2013-12-03,1A10,Theft,commercial parking lot/garage,1.0,21.0,3.0,Tuesday,Dec,2013.0,29.757253,-95.3608611,"750 Caroline St, Houston, TX 77002, USA",0.3195421806883982,No Game
2013-12-03,1A10,Theft,other parking lot,1.0,21.0,3.0,Tuesday,Dec,2013.0,29.757253,-95.3608611,"750 Caroline St, Houston, TX 77002, USA",0.3195421806883982,No Game
2013-12-03,10H10,Burglary,residence/house,1.0,4.0,3.0,Tuesday,Dec,2013.0,29.7487354,-95.3257255,"150 N Maplewood St, Houston, TX 77011, USA",1.8799039797725152,No Game
2013-12-03,10H10,Theft,hospital parking lot,1.0,13.0,3.0,Tuesday,Dec,2013.0,29.7525615,-95.3383032,"3350 Canal St, Houston, TX 77003, USA",1.0799487952320346,No Game
2013-12-04,1A10,Robbery,road/street/sidewalk,1.0,2.0,4.0,Wednesday,Dec,2013.0,29.75887460000001,-95.36913349999999,"550 McKinney St, Houston, TX 77002, USA",0.8267552046611893,No Game
2013-12-04,1A10,Theft,office building,1.0,12.0,4.0,Wednesday,Dec,2013.0,29.7573679,-95.3701196,"550 Dallas St, Houston, TX 77002, USA",0.875747980072634,No Game
2013-12-04,1A10,Theft,office building,1.0,13.0,4.0,Wednesday,Dec,2013.0,29.7571342,-95.37257149999999,"350 Clay St, Houston, TX 77002, USA",1.0227035213935014,No Game
2013-12-04,1A10,Theft,office building,1.0,14.0,4.0,Wednesday,Dec,2013.0,29.7523814,-95.37254329999999,"650 Jefferson St, Houston, TX 77002, USA",1.0682216955699302,No Game
2013-12-04,1A10,Auto Theft,other parking lot,1.0,14.0,4.0,Wednesday,Dec,2013.0,29.749066,-95.3666401,"1350 Jefferson St, Houston, TX 77002, USA",0.859199476268527,No Game
2013-12-04,1A10,Theft,department/discount store,1.0,14.0,4.0,Wednesday,Dec,2013.0,29.7574534,-95.3648366,"950 S Main St, Houston, TX 77002, USA",0.5588591549629104,No Game
2013-12-04,1A10,Theft,road/street/sidewalk,1.0,17.0,4.0,Wednesday,Dec,2013.0,29.7638315,-95.3601009,"950 Commerce St, Houston, TX 77002, USA",0.5474086181904272,No Game
2013-12-04,1A10,Theft,office building,1.0,19.0,4.0,Wednesday,Dec,2013.0,29.7573679,-95.3701196,"550 Dallas St, Houston, TX 77002, USA",0.875747980072634,No Game
2013-12-04,1A10,Theft,other parking lot,1.0,20.0,4.0,Wednesday,Dec,2013.0,29.7524761,-95.36209009999999,"1350 La Branch St, Houston, TX 77002, USA",0.4989189741408687,No Game
2013-12-04,10H10,Robbery,road/street/sidewalk,1.0,1.0,4.0,Wednesday,Dec,2013.0,29.749490100000006,-95.3431828,"3150 Harrisburg Blvd, Houston, TX 77003, USA",0.9036607073259944,No Game
2013-12-04,10H30,Robbery,road/street/sidewalk,1.0,17.0,4.0,Wednesday,Dec,2013.0,29.7441566,-95.34468199999999,"1050 Sampson St, Houston, TX 77003, USA",1.0967669727985823,No Game
2013-12-05,1A10,Theft,hotel/motel parking lot,1.0,7.0,5.0,Thursday,Dec,2013.0,29.7582653,-95.3629109,"750 Fannin St, Houston, TX 77002, USA",0.45129353724102855,No Game
2013-12-05,1A10,Burglary,high rise,1.0,13.0,5.0,Thursday,Dec,2013.0,29.7541132,-95.3611267,"1450 McKinney St, Houston, TX 77010, USA",0.3874380688038567,No Game
2013-12-05,1A10,Theft,road/street/sidewalk,1.0,15.0,5.0,Thursday,Dec,2013.0,29.758122,-95.3683099,"1050 Louisiana St, Houston, TX 77002, USA",0.7707792042822229,No Game
2013-12-05,1A10,Aggravated Assault,"libraries, museums",1.0,15.0,5.0,Thursday,Dec,2013.0,29.7585405,-95.3694045,"550 Lamar St, Houston, TX 77002, USA",0.8395122908518587,No Game
2013-12-05,1A10,Robbery,road/street/sidewalk,1.0,23.0,5.0,Thursday,Dec,2013.0,29.7599941,-95.3514096,"1850 Ruiz St, Houston, TX 77002, USA",0.3259330543193444,No Game
2013-12-05,10H10,Theft,apartment parking lot,1.0,18.0,5.0,Thursday,Dec,2013.0,29.7628744,-95.3512092,"1950 Runnels St, Houston, TX 77002, USA",0.48486427850051766,No Game
2013-12-05,10H30,Theft,construction site,1.0,0.0,5.0,Thursday,Dec,2013.0,29.7487892,-95.3527468,"1050 St Charles St, Houston, TX 77003, USA",0.5865127038509859,No Game
2013-12-05,10H30,Theft,commercial parking lot/garage,1.0,21.0,5.0,Thursday,Dec,2013.0,29.7511593,-95.35347159999999,"2250 Walker St, Houston, TX 77003, USA",0.41766827460551237,No Game
2013-12-06,1A10,Theft,road/street/sidewalk,1.0,10.0,6.0,Friday,Dec,2013.0,29.75428569999999,-95.3675337,"1350 S Main St, Houston, TX 77002, USA",0.7427823531114949,No Game
2013-12-06,1A10,Theft,commercial parking lot/garage,1.0,16.0,6.0,Friday,Dec,2013.0,29.7534149,-95.3669397,"1050 Clay St, Houston, TX 77002, USA",0.7260635571041645,No Game
2013-12-06,1A10,Theft,commercial parking lot/garage,1.0,18.0,6.0,Friday,Dec,2013.0,29.7495336,-95.35812609999999,"1950 Polk St, Houston, TX 77003, USA",0.5332743751264245,No Game
2013-12-06,1A10,Theft,hotel/motel/etc.,1.0,20.0,6.0,Friday,Dec,2013.0,29.7582653,-95.3629109,"750 Fannin St, Houston, TX 77002, USA",0.45129353724102855,No Game
2013-12-06,1A10,Theft,bar/night club,1.0,21.0,6.0,Friday,Dec,2013.0,29.7594918,-95.3639514,"950 Capitol St, Houston, TX 77002, USA",0.5341987167967309,No Game
2013-12-06,10H10,Aggravated Assault,road/street/sidewalk,1.0,21.0,6.0,Friday,Dec,2013.0,29.7428466,-95.3134645,"50 Caylor St, Houston, TX 77011, USA",2.70979253275872,No Game
2013-12-06,10H30,Theft,specialty store (non-specific),1.0,7.0,6.0,Friday,Dec,2013.0,29.753877000000006,-95.3496449,"450 Emancipation Ave, Houston, TX 77003, USA",0.41332162072821643,No Game
2013-12-06,10H30,Theft,other parking lot,1.0,19.0,6.0,Friday,Dec,2013.0,29.7515396,-95.3556486,"950 St Emanuel St, Houston, TX 77003, USA",0.37228557897594244,No Game
2013-12-07,1A10,Theft,road/street/sidewalk,1.0,14.0,7.0,Saturday,Dec,2013.0,29.7590639,-95.3597861,"1250 Prairie St, Houston, TX 77002, USA",0.293172065344362,No Game
2013-12-07,1A10,Theft,---,1.0,16.0,7.0,Saturday,Dec,2013.0,29.7520152,-95.359181,"1050 Avenida De Las Americas, Houston, TX 77010, USA",0.4033805540792614,No Game
2013-12-07,1A10,Theft,construction site,1.0,19.0,7.0,Saturday,Dec,2013.0,29.757363,-95.36226479999999,"1150 Rusk St, Houston, TX 77002, USA",0.40422526381915214,No Game
2013-12-07,1A10,Theft,office building,1.0,20.0,7.0,Saturday,Dec,2013.0,29.7573679,-95.3701196,"550 Dallas St, Houston, TX 77002, USA",0.875747980072634,No Game
