Date,Beat,BlockRange,StreetName,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year
2010-01-04,10H50,3300-3399,ELGIN,Theft,CONVENIENCE STORE,1.0,17.0,4,Monday,Jan,2010
2010-01-04,10H50,3900-3999,ANITA,Theft,DRIVEWAY,1.0,18.0,4,Monday,Jan,2010
2010-01-04,10H50,3100-3199,MILBY,Theft,ROAD/STREET/SIDEWALK,1.0,10.0,4,Monday,Jan,2010
2010-01-05,10H50,3300-3399,ALABAMA,Theft,ROAD/STREET/SIDEWALK,1.0,6.0,5,Tuesday,Jan,2010
2010-01-06,10H50,3500-3599,ELGIN,Robbery,RESTAURANT/CAFETERIA,1.0,1.0,6,Wednesday,Jan,2010
2010-01-06,10H50,3000-3099,HOLMAN,Robbery,ROAD/STREET/SIDEWALK,1.0,14.0,6,Wednesday,Jan,2010
2010-01-07,10H50,3300-3399,SAMPSON,Burglary,RESIDENCE/HOUSE,1.0,8.0,7,Thursday,Jan,2010
2010-01-07,10H50,2900-2999,ALABAMA,Burglary,RESIDENCE/HOUSE,1.0,9.0,7,Thursday,Jan,2010
2010-01-07,10H50,3300-3399,ADAIR,Robbery,ROAD/STREET/SIDEWALK,1.0,4.0,7,Thursday,Jan,2010
2010-01-07,10H50,3300-3399,HOLMAN,Aggravated Assault,ROAD/STREET/SIDEWALK,1.0,15.0,7,Thursday,Jan,2010
2010-01-07,10H50,2700-2799,CANFIELD,Murder,ROAD/STREET/SIDEWALK,1.0,1.0,7,Thursday,Jan,2010
2010-01-08,10H50,3200-3299,ANITA,Theft,DRIVEWAY,1.0,20.0,8,Friday,Jan,2010
2010-01-08,10H50,4800-4899,CALHOUN,Theft,UNIVERSITY/COLLEGE,1.0,14.0,8,Friday,Jan,2010
2010-01-09,10H50,3500-3599,COBB,Theft,APARTMENT,1.0,0.0,9,Saturday,Jan,2010
2010-01-10,10H50,3100-3199,MCGOWEN,Auto Theft,ROAD/STREET/SIDEWALK,1.0,10.0,10,Sunday,Jan,2010
2010-01-10,10H50,1200-1299,ST EMANUEL,Robbery,CONVENIENCE STORE PARKING LOT,1.0,2.0,10,Sunday,Jan,2010
2010-01-10,10H50,3300-3399,ALABAMA,Theft,OTHER PARKING LOT,1.0,0.0,10,Sunday,Jan,2010
2010-01-11,10H50,2400-2499,SAMPSON,Theft,APARTMENT,1.0,12.0,11,Monday,Jan,2010
2010-01-11,10H50,3200-3299,ELGIN,Aggravated Assault,RESIDENCE/HOUSE,1.0,18.0,11,Monday,Jan,2010
2010-01-11,10H50,2300-2399,MCGOWEN,Robbery,CONVENIENCE STORE PARKING LOT,1.0,21.0,11,Monday,Jan,2010
2010-01-11,10H50,3300-3399,FRANCIS,Aggravated Assault,"VACANT SINGLE OCCUPANCY RESIDENCE (HOUSES,TOWNHOUSES,DUPLEXES, ETC.)",1.0,11.0,11,Monday,Jan,2010
2010-01-11,10H50,3200-3299,ELGIN,Theft,OTHER/UNKNOWN,1.0,18.0,11,Monday,Jan,2010
2010-01-12,10H50,2200-2299,TRUXILLO,Rape,RESIDENCE/HOUSE,1.0,13.0,12,Tuesday,Jan,2010
2010-01-12,10H50,3700-3799,TIERWESTER,Theft,ROAD/STREET/SIDEWALK,1.0,16.0,12,Tuesday,Jan,2010
2010-01-12,10H50,2800-2899,MCGOWEN,Robbery,ROAD/STREET/SIDEWALK,1.0,22.0,12,Tuesday,Jan,2010
2010-01-12,10H50,3200-3299,ALABAMA,Burglary,APARTMENT,1.0,9.0,12,Tuesday,Jan,2010
2010-01-13,10H50,2700-2799,BRAILSFORT,Robbery,RESIDENCE/HOUSE,1.0,4.0,13,Wednesday,Jan,2010
2010-01-14,10H50,3800-3899,SCOTT,Theft,BUS STATION,1.0,12.0,14,Thursday,Jan,2010
2010-01-14,10H50,3000-3099,BEULAH,Burglary,RESIDENCE/HOUSE,1.0,9.0,14,Thursday,Jan,2010
2010-01-14,10H50,2900-2999,ST EMANUEL,Auto Theft,DRIVEWAY,1.0,22.0,14,Thursday,Jan,2010
2010-01-14,10H50,3600-3699,ADAIR,Burglary,"VACANT SINGLE OCCUPANCY RESIDENCE (HOUSES,TOWNHOUSES,DUPLEXES, ETC.)",1.0,14.0,14,Thursday,Jan,2010
2010-01-15,10H50,2800-2899,LUCINDA,Aggravated Assault,RESIDENCE/HOUSE,1.0,22.0,15,Friday,Jan,2010
2010-01-15,10H50,3300-3399,REEVES,Burglary,RESIDENCE/HOUSE,1.0,10.0,15,Friday,Jan,2010
2010-01-16,10H50,3300-3399,ALABAMA,Burglary,APARTMENT,1.0,16.0,16,Saturday,Jan,2010
2010-01-16,10H50,2400-2499,ALABAMA,Theft,COMMERCIAL PARKING LOT/GARAGE,1.0,20.0,16,Saturday,Jan,2010
2010-01-16,10H50,2000-2099,TUAM,Theft,ROAD/STREET/SIDEWALK,1.0,21.0,16,Saturday,Jan,2010
2010-01-16,10H50,2500-2599,TIERWESTER,Aggravated Assault,ROAD/STREET/SIDEWALK,1.0,16.0,16,Saturday,Jan,2010
2010-01-17,10H50,2800-2899,MCGOWEN,Murder,CONVENIENCE STORE PARKING LOT,1.0,18.0,17,Sunday,Jan,2010
2010-01-17,10H50,4800-4899,CALHOUN,Theft,UNIVERSITY/COLLEGE,1.0,22.0,17,Sunday,Jan,2010
2010-01-18,10H50,2200-2299,FRANCIS,Theft,GARAGE/CARPORT,1.0,2.0,18,Monday,Jan,2010
2010-01-18,10H50,2000-2099,DOWLING,Aggravated Assault,OTHER/UNKNOWN,1.0,21.0,18,Monday,Jan,2010
2010-01-18,10H50,3500-3599,BEULAH,Burglary,RESIDENCE/HOUSE,1.0,12.0,18,Monday,Jan,2010
2010-01-18,10H50,3500-3599,NAGLE,Aggravated Assault,RESIDENCE/HOUSE,2.0,21.0,18,Monday,Jan,2010
2010-01-19,10H50,2900-2999,MCGOWEN,Burglary,APARTMENT,1.0,18.0,19,Tuesday,Jan,2010
2010-01-19,10H50,3400-3499,BASTROP,Aggravated Assault,DRIVEWAY,1.0,14.0,19,Tuesday,Jan,2010
2010-01-19,10H50,3200-3299,TRUXILLO,Burglary,APARTMENT,1.0,14.0,19,Tuesday,Jan,2010
2010-01-19,10H50,3300-3399,SAMPSON,Burglary,RESIDENCE/HOUSE,1.0,7.0,19,Tuesday,Jan,2010
2010-01-19,10H50,3700-3799,SAMPSON,Theft,HIGH SCHOOL,1.0,15.0,19,Tuesday,Jan,2010
2010-01-20,10H50,3700-3799,TIERWESTER,Robbery,ROAD/STREET/SIDEWALK,1.0,16.0,20,Wednesday,Jan,2010
2010-01-20,10H50,3700-3799,BURKETT,Robbery,ROAD/STREET/SIDEWALK,1.0,18.0,20,Wednesday,Jan,2010
2010-01-20,10H50,3100-3199,CLEBURNE,Theft,UNIVERSITY/COLLEGE,1.0,10.0,20,Wednesday,Jan,2010
2010-01-20,10H50,3200-3299,HOLMAN,Rape,FIELD/WOODS,1.0,0.0,20,Wednesday,Jan,2010
2010-01-21,10H50,3200-3299,TRUXILLO,Robbery,ROAD/STREET/SIDEWALK,1.0,21.0,21,Thursday,Jan,2010
2010-01-21,10H50,2200-2299,ISABELLA,Theft,OTHER/UNKNOWN,1.0,0.0,21,Thursday,Jan,2010
2010-01-21,10H50,3300-3399,NAPOLEON,Burglary,"MULTI-PLEX HME(DUPLEX,TRIPLEX ETC)",1.0,10.0,21,Thursday,Jan,2010
2010-01-21,10H50,3700-3799,SAMPSON,Theft,HIGH SCHOOL,1.0,12.0,21,Thursday,Jan,2010
2010-01-22,10H50,2500-2599,SAMPSON,Burglary,HOTEL/MOTEL/ETC.,1.0,7.0,22,Friday,Jan,2010
2010-01-22,10H50,3300-3399,HUTCHINS,Burglary,RESIDENCE/HOUSE,1.0,9.0,22,Friday,Jan,2010
2010-01-23,10H50,3200-3299,TRUXILLO,Burglary,APARTMENT,1.0,22.0,23,Saturday,Jan,2010
2010-01-23,10H50,3300-3399,ALABAMA,Aggravated Assault,APARTMENT,1.0,0.0,23,Saturday,Jan,2010
2010-01-23,10H50,3000-3099,NAGLE,Burglary,RESIDENCE/HOUSE,1.0,17.0,23,Saturday,Jan,2010
2010-01-23,10H50,3000-3099,NAGLE,Burglary,RESIDENCE/HOUSE,1.0,0.0,23,Saturday,Jan,2010
2010-01-23,10H50,3700-3799,DELANO,Theft,RESIDENCE/HOUSE,1.0,4.0,23,Saturday,Jan,2010
2010-01-23,10H50,3200-3299,NETTLETON,Aggravated Assault,RESIDENCE/HOUSE,1.0,15.0,23,Saturday,Jan,2010
2010-01-26,10H50,2100-2199,ELGIN,Burglary,RESIDENCE/HOUSE,1.0,14.0,26,Tuesday,Jan,2010
2010-01-27,10H50,3300-3399,SAMPSON,Burglary,RESIDENCE/HOUSE,1.0,11.0,27,Wednesday,Jan,2010
2010-01-27,10H50,2800-2899,WINBERN,Burglary,APARTMENT,1.0,16.0,27,Wednesday,Jan,2010
2010-01-27,10H50,3300-3399,BREMOND,Robbery,ALLEY,1.0,3.0,27,Wednesday,Jan,2010
2010-01-27,10H50,2400-2499,TIERWESTER,Burglary,CONVENIENCE STORE,1.0,7.0,27,Wednesday,Jan,2010
2010-01-27,10H50,2000-2099,CHARTRES,Aggravated Assault,ROAD/STREET/SIDEWALK,1.0,18.0,27,Wednesday,Jan,2010
2010-01-27,10H50,2800-2899,CALLIE,Robbery,RESIDENCE/HOUSE,1.0,23.0,27,Wednesday,Jan,2010
2010-01-28,10H50,1200-1299,DELANO,Theft,RESIDENCE/HOUSE,1.0,16.0,28,Thursday,Jan,2010
2010-01-28,10H50,3300-3399,DENNIS,Robbery,ROAD/STREET/SIDEWALK,1.0,1.0,28,Thursday,Jan,2010
2010-01-28,10H50,3100-3199,VELASCO,Robbery,ROAD/STREET/SIDEWALK,1.0,19.0,28,Thursday,Jan,2010
2010-01-29,10H50,3300-3399,FRANCIS,Burglary,RESIDENCE/HOUSE,1.0,8.0,29,Friday,Jan,2010
2010-01-31,10H50,2200-2299,SCOTT,Theft,LAUNDRY/DRY CLEANERS/WASHATERIAS,1.0,3.0,31,Sunday,Jan,2010
2010-01-31,10H50,3300-3399,BREMOND,Burglary,RESIDENCE/HOUSE,1.0,7.0,31,Sunday,Jan,2010
2010-02-02,10H50,3400-3499,TUAM,Theft,GROCERY/SUPERMARKET PARKING LOT,1.0,20.0,2,Tuesday,Feb,2010
2010-02-02,10H50,4800-4899,CALHOUN,Aggravated Assault,RESTAURANT/CAFETERIA PARKING LOT,1.0,13.0,2,Tuesday,Feb,2010
2010-02-03,10H50,3400-3499,BASTROP,Theft,RESIDENCE/HOUSE,1.0,10.0,3,Wednesday,Feb,2010
2010-02-03,10H50,2400-2499,BRILEY,Theft,RESIDENCE/HOUSE,1.0,16.0,3,Wednesday,Feb,2010
2010-02-03,10H50,3700-3799,TIERWESTER,Auto Theft,DRIVEWAY,1.0,1.0,3,Wednesday,Feb,2010
2010-02-03,10H50,3500-3599,CULLEN,Theft,UNIVERSITY/COLLEGE,1.0,19.0,3,Wednesday,Feb,2010
2010-02-04,10H50,3300-3399,ALABAMA,Auto Theft,APARTMENT PARKING LOT,1.0,7.0,4,Thursday,Feb,2010
2010-02-04,10H50,3500-3599,REEVES,Aggravated Assault,DRIVEWAY,1.0,10.0,4,Thursday,Feb,2010
2010-02-05,10H50,4800-4899,CALHOUN,Theft,OTHER/UNKNOWN,1.0,0.0,5,Friday,Feb,2010
2010-02-06,10H50,2300-2399,PIERCE,Theft,RESTAURANT/CAFETERIA,1.0,23.0,6,Saturday,Feb,2010
2010-02-06,10H50,3600-3699,ROSALIE,Theft,APARTMENT,1.0,17.0,6,Saturday,Feb,2010
2010-02-06,10H50,3300-3399,DELANO,Rape,OTHER/UNKNOWN,1.0,17.0,6,Saturday,Feb,2010
2010-02-06,10H50,4800-4899,CALHOUN,Theft,"GYM,RECREAT,CLUB HSE,INDR POOL,SPA",1.0,21.0,6,Saturday,Feb,2010
2010-02-07,10H50,3000-3099,DOWLING,Robbery,ROAD/STREET/SIDEWALK,1.0,0.0,7,Sunday,Feb,2010
2010-02-08,10H50,3300-3399,SAMPSON,Burglary,"MULTI-PLEX HME(DUPLEX,TRIPLEX ETC)",1.0,8.0,8,Monday,Feb,2010
2010-02-08,10H50,3200-3299,TUAM,Theft,RESIDENCE/HOUSE,1.0,22.0,8,Monday,Feb,2010
2010-02-08,10H50,2800-2899,LIVE OAK,Theft,ROAD/STREET/SIDEWALK,1.0,22.0,8,Monday,Feb,2010
2010-02-10,10H50,2800-2899,ELGIN,Aggravated Assault,ROAD/STREET/SIDEWALK,1.0,16.0,10,Wednesday,Feb,2010
2010-02-10,10H50,4800-4899,CALHOUN,Theft,ROAD/STREET/SIDEWALK,1.0,17.0,10,Wednesday,Feb,2010
2010-02-11,10H50,3500-3599,GULF,Theft,HOTEL/MOTEL/ETC.,1.0,2.0,11,Thursday,Feb,2010
2010-02-11,10H50,3700-3799,SAMPSON,Theft,HIGH SCHOOL,1.0,11.0,11,Thursday,Feb,2010
2010-02-12,10H50,2800-2899,LUCINDA,Theft,RESIDENCE/HOUSE,1.0,20.0,12,Friday,Feb,2010
2010-02-12,10H50,3600-3699,BASTROP,Burglary,RESIDENCE/HOUSE,1.0,17.0,12,Friday,Feb,2010
2010-02-13,10H50,3300-3399,ALABAMA,Burglary,APARTMENT,1.0,16.0,13,Saturday,Feb,2010
2010-02-13,10H50,2000-2099,HOLMAN,Burglary,RESIDENCE/HOUSE,1.0,18.0,13,Saturday,Feb,2010
2010-02-13,10H50,3500-3599,REEVES,Theft,RESIDENCE/HOUSE,1.0,14.0,13,Saturday,Feb,2010
2010-02-13,10H50,3300-3399,ALABAMA,Aggravated Assault,"PARKS & RECREATION, ZOO, SWIM POOL",1.0,18.0,13,Saturday,Feb,2010
2010-02-13,10H50,3100-3199,CLEBURNE,Theft,OTHER/UNKNOWN,1.0,21.0,13,Saturday,Feb,2010
2010-02-13,10H50,2600-2699,ALABAMA,Theft,GROCERY/SUPERMARKET,1.0,15.0,13,Saturday,Feb,2010
2010-02-14,10H50,3700-3799,BURKETT,Burglary,APARTMENT,1.0,2.0,14,Sunday,Feb,2010
2010-02-14,10H50,3700-3799,BURKETT,Theft,APARTMENT,1.0,21.0,14,Sunday,Feb,2010
2010-02-14,10H50,3500-3599,ELGIN,Robbery,CONVENIENCE STORE PARKING LOT,1.0,20.0,14,Sunday,Feb,2010
2010-02-14,10H50,2300-2399,MCGOWEN,Robbery,ROAD/STREET/SIDEWALK,1.0,23.0,14,Sunday,Feb,2010
2010-02-15,10H50,2500-2599,SAMPSON,Theft,HOTEL/MOTEL/ETC.,1.0,11.0,15,Monday,Feb,2010
2010-02-17,10H50,3300-3399,ALABAMA,Burglary,APARTMENT,1.0,19.0,17,Wednesday,Feb,2010
2010-02-17,10H50,2700-2799,NAPOLEON,Theft,LAUNDRY/DRY CLEANERS/WASHATERIAS,1.0,14.0,17,Wednesday,Feb,2010
2010-02-17,10H50,3300-3399,ALABAMA,Theft,APARTMENT PARKING LOT,1.0,1.0,17,Wednesday,Feb,2010
2010-02-17,10H50,3400-3499,ALABAMA,Theft,BAR/NIGHT CLUB PARKING LOT,1.0,16.0,17,Wednesday,Feb,2010
2010-02-17,10H50,3200-3299,DREW,Burglary,RESIDENCE/HOUSE,1.0,9.0,17,Wednesday,Feb,2010
2010-02-17,10H50,3300-3399,ALABAMA,Robbery,ROAD/STREET/SIDEWALK,1.0,18.0,17,Wednesday,Feb,2010
2010-02-18,10H50,2200-2299,ISABELLA,Burglary,RESIDENCE/HOUSE,1.0,14.0,18,Thursday,Feb,2010
2010-02-18,10H50,2200-2299,DOWLING,Theft,SPECIALTY STORE (NON-SPECIFIC),1.0,14.0,18,Thursday,Feb,2010
2010-02-19,10H50,2300-2399,TUAM,Theft,RESIDENCE/HOUSE,1.0,11.0,19,Friday,Feb,2010
2010-02-19,10H50,2200-2299,ST EMANUEL,Theft,OTHER/UNKNOWN,1.0,0.0,19,Friday,Feb,2010
2010-02-20,10H50,3700-3799,BURKETT,Theft,POLICE STATION,1.0,18.0,20,Saturday,Feb,2010
2010-02-20,10H50,2300-2399,CLEBURNE,Theft,ROAD/STREET/SIDEWALK,1.0,20.0,20,Saturday,Feb,2010
2010-02-20,10H50,3700-3799,MCGOWEN,Burglary,APARTMENT,1.0,0.0,20,Saturday,Feb,2010
2010-02-20,10H50,3500-3599,SCOTT,Burglary,RESIDENCE/HOUSE,1.0,15.0,20,Saturday,Feb,2010
2010-02-20,10H50,2100-2199,BASTROP,Robbery,RESTAURANT/CAFETERIA PARKING LOT,1.0,23.0,20,Saturday,Feb,2010
2010-02-20,10H50,2700-2799,BRAILSFORT,Burglary,"VACANT SINGLE OCCUPANCY RESIDENCE (HOUSES,TOWNHOUSES,DUPLEXES, ETC.)",1.0,9.0,20,Saturday,Feb,2010
2010-02-20,10H50,3400-3499,ALABAMA,Theft,RESTAURANT/CAFETERIA PARKING LOT,1.0,13.0,20,Saturday,Feb,2010
2010-02-21,10H50,2000-2099,ST EMANUEL,Aggravated Assault,BAR/NIGHT CLUB PARKING LOT,1.0,3.0,21,Sunday,Feb,2010
2010-02-21,10H50,3400-3499,SANDERS,Burglary,CHURCH/SYNAGOGUE/TEMPLE,1.0,7.0,21,Sunday,Feb,2010
2010-02-22,10H50,3200-3299,BEULAH,Aggravated Assault,RESIDENCE/HOUSE,1.0,12.0,22,Monday,Feb,2010
2010-02-23,10H50,3700-3799,SCOTT,Aggravated Assault,MISC. BUSINESS (NON-SPECIFIC),1.0,8.0,23,Tuesday,Feb,2010
2010-02-24,10H50,3100-3199,ENNIS,Aggravated Assault,LAUNDRY/DRY CLEANERS/WASHATERIAS,1.0,13.0,24,Wednesday,Feb,2010
2010-02-25,10H50,2100-2199,ST EMANUEL,Aggravated Assault,CHURCH/SYNAGOGUE/TEMPLE,1.0,14.0,25,Thursday,Feb,2010
2010-02-25,10H50,2700-2799,ST EMANUEL,Theft,RESIDENCE/HOUSE,1.0,12.0,25,Thursday,Feb,2010
2010-02-26,10H50,3800-3899,MCILHENNY,Theft,WAREHOUSE,1.0,16.0,26,Friday,Feb,2010
2010-02-26,10H50,3100-3199,HADLEY,Aggravated Assault,RESIDENCE/HOUSE,2.0,13.0,26,Friday,Feb,2010
2010-02-27,10H50,3700-3799,SCOTT,Theft,APARTMENT,1.0,14.0,27,Saturday,Feb,2010
2010-02-27,10H50,2400-2499,MCILHENNY,Theft,BAR/NIGHT CLUB PARKING LOT,1.0,17.0,27,Saturday,Feb,2010
2010-02-28,10H50,2800-2899,HOLMAN,Robbery,DRIVEWAY,1.0,21.0,28,Sunday,Feb,2010
2010-02-28,10H50,3300-3399,DOWLING,Aggravated Assault,CONVENIENCE STORE PARKING LOT,1.0,19.0,28,Sunday,Feb,2010
2010-03-01,10H50,3400-3499,HADLEY,Burglary,"VACANT SINGLE OCCUPANCY RESIDENCE (HOUSES,TOWNHOUSES,DUPLEXES, ETC.)",1.0,0.0,1,Monday,Mar,2010
2010-03-02,10H50,3100-3199,CLEBURNE,Theft,OTHER/UNKNOWN,1.0,9.0,2,Tuesday,Mar,2010
2010-03-03,10H50,3400-3499,ALABAMA,Theft,ROAD/STREET/SIDEWALK,1.0,16.0,3,Wednesday,Mar,2010
2010-03-03,10H50,3700-3799,BURKETT,Theft,APARTMENT,1.0,18.0,3,Wednesday,Mar,2010
2010-03-03,10H50,2700-2799,FRANCIS,Aggravated Assault,ROAD/STREET/SIDEWALK,1.0,7.0,3,Wednesday,Mar,2010
2010-03-04,10H50,3000-3099,ELGIN,Theft,CONVENIENCE STORE,1.0,11.0,4,Thursday,Mar,2010
2010-03-05,10H50,3300-3399,TUAM,Aggravated Assault,RESIDENCE/HOUSE,1.0,15.0,5,Friday,Mar,2010
2010-03-05,10H50,2600-2699,NAPOLEON,Auto Theft,HOTEL/MOTEL PARKING LOT,1.0,22.0,5,Friday,Mar,2010
2010-03-05,10H50,2000-2099,GRAY,Theft,COMMERCIAL PARKING LOT/GARAGE,1.0,17.0,5,Friday,Mar,2010
2010-03-07,10H50,2900-2999,ANITA,Theft,"MULTI-PLEX HME(DUPLEX,TRIPLEX ETC)",1.0,21.0,7,Sunday,Mar,2010
2010-03-07,10H50,3200-3299,ALABAMA,Aggravated Assault,APARTMENT PARKING LOT,1.0,18.0,7,Sunday,Mar,2010
2010-03-08,10H50,2200-2299,FRANCIS,Auto Theft,DRIVEWAY,1.0,14.0,8,Monday,Mar,2010
2010-03-08,10H50,2200-2299,ST EMANUEL,Theft,OTHER/UNKNOWN,1.0,12.0,8,Monday,Mar,2010
2010-03-08,10H50,3300-3399,MCGOWEN,Theft,OTHER/UNKNOWN,1.0,10.0,8,Monday,Mar,2010
2010-03-08,10H50,3500-3599,SAMPSON,Burglary,APARTMENT,1.0,12.0,8,Monday,Mar,2010
2010-03-09,10H50,2600-2699,TIERWESTER,Burglary,"VACANT SINGLE OCCUPANCY RESIDENCE (HOUSES,TOWNHOUSES,DUPLEXES, ETC.)",1.0,18.0,9,Tuesday,Mar,2010
2010-03-10,10H50,3400-3499,ALABAMA,Theft,BAR/NIGHT CLUB PARKING LOT,1.0,14.0,10,Wednesday,Mar,2010
2010-03-10,10H50,2300-2399,TUAM,Aggravated Assault,APARTMENT,1.0,1.0,10,Wednesday,Mar,2010
2010-03-10,10H50,2700-2799,ROSALIE,Burglary,CHURCH/SYNAGOGUE/TEMPLE,1.0,12.0,10,Wednesday,Mar,2010
2010-03-11,10H50,3300-3399,TUAM,Aggravated Assault,RESIDENCE/HOUSE,1.0,15.0,11,Thursday,Mar,2010
2010-03-11,10H50,3200-3299,ROSALIE,Burglary,GARAGE/CARPORT,1.0,15.0,11,Thursday,Mar,2010
2010-03-11,10H50,2700-2799,CANFIELD,Theft,BAR/NIGHT CLUB,1.0,0.0,11,Thursday,Mar,2010
2010-03-11,10H50,2700-2799,CANFIELD,Theft,BAR/NIGHT CLUB,1.0,1.0,11,Thursday,Mar,2010
2010-03-12,10H50,3600-3699,HOLMAN,Theft,OTHER PARKING LOT,1.0,17.0,12,Friday,Mar,2010
2010-03-12,10H50,2800-2899,NETTLETON,Aggravated Assault,RESIDENCE/HOUSE,1.0,14.0,12,Friday,Mar,2010
2010-03-12,10H50,3700-3799,SCOTT,Theft,RESTAURANT/CAFETERIA,1.0,20.0,12,Friday,Mar,2010
2010-03-13,10H50,3800-3899,WHEELER,Theft,CHURCH/SYNAGOGUE/TEMPLE,1.0,11.0,13,Saturday,Mar,2010
2010-03-13,10H50,2900-2999,CULLEN,Auto Theft,ROAD/STREET/SIDEWALK,1.0,22.0,13,Saturday,Mar,2010
2010-03-13,10H50,2200-2299,MCGOWEN,Theft,RESIDENCE/HOUSE,1.0,23.0,13,Saturday,Mar,2010
2010-03-13,10H50,2300-2399,TUAM,Burglary,RESIDENCE/HOUSE,1.0,2.0,13,Saturday,Mar,2010
2010-03-14,10H50,2200-2299,DOWLING,Theft,OTHER/UNKNOWN,1.0,14.0,14,Sunday,Mar,2010
2010-03-14,10H50,3600-3699,DENNIS,Aggravated Assault,APARTMENT PARKING LOT,1.0,14.0,14,Sunday,Mar,2010
2010-03-14,10H50,3600-3699,DENNIS,Aggravated Assault,APARTMENT,1.0,14.0,14,Sunday,Mar,2010
