Date_Hour,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat_lon,full_address
2010-01-05 06:00:00,10H50,Theft,road/street/sidewalk,1,6,5,Tuesday,Jan,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-01-06 01:00:00,10H50,Robbery,restaurant/cafeteria,1,1,6,Wednesday,Jan,2010,"(29.727545, -95.3502156)","3550 Elgin St, Houston, TX 77004, USA"
2010-01-06 14:00:00,10H50,Robbery,road/street/sidewalk,1,14,6,Wednesday,Jan,2010,"(29.7284127, -95.36018209999999)","3050 Holman St, Houston, TX 77004, USA"
2010-01-07 01:00:00,10H50,Murder,road/street/sidewalk,1,1,7,Thursday,Jan,2010,"(29.7319525, -95.35080990000002)","2750 Canfield St, Houston, TX 77004, USA"
2010-01-07 04:00:00,10H50,Robbery,road/street/sidewalk,1,4,7,Thursday,Jan,2010,"(29.7264134, -95.35128309999999)","3350 Adair St, Houston, TX 77004, USA"
2010-01-07 08:00:00,10H50,Burglary,residence/house,1,8,7,Thursday,Jan,2010,"(29.7274351, -95.3541431)","3350 Sampson St, Houston, TX 77004, USA"
2010-01-07 09:00:00,10H50,Burglary,residence/house,1,9,7,Thursday,Jan,2010,"(29.7385086, -95.42245340000001)","2950 W Alabama St, Houston, TX 77098, USA"
2010-01-07 15:00:00,10H50,Aggravated Assault,road/street/sidewalk,1,15,7,Thursday,Jan,2010,"(29.7260035, -95.3548874)","3350 Holman St, Houston, TX 77004, USA"
2010-01-08 14:00:00,10H50,Theft,university/college,1,14,8,Friday,Jan,2010,"(29.7183869, -95.3393602)","4850 Calhoun Rd, Houston, TX 77004, USA"
2010-01-08 20:00:00,10H50,Theft,driveway,1,20,8,Friday,Jan,2010,"(29.731538, -95.3551205)","3250 Anita St, Houston, TX 77004, USA"
2010-01-09 00:00:00,10H50,Theft,apartment,1,0,9,Saturday,Jan,2010,"(29.7252341, -95.35559889999999)","3550 Cobb St, Houston, TX 77004, USA"
2010-01-10 00:00:00,10H50,Theft,other parking lot,1,0,10,Sunday,Jan,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-01-10 02:00:00,10H50,Robbery,convenience store parking lot,1,2,10,Sunday,Jan,2010,"(29.7492849, -95.3574047)","1250 St Emanuel St, Houston, TX 77003, USA"
2010-01-10 10:00:00,10H50,Auto Theft,road/street/sidewalk,1,10,10,Sunday,Jan,2010,"(29.7345261, -95.35526499999999)","3150 McGowen St, Houston, TX 77004, USA"
2010-01-11 11:00:00,10H50,Aggravated Assault,"vacant single occupancy residence (houses,townhouses,duplexes, etc.)",1,11,11,Monday,Jan,2010,"(29.728391, -95.35429959999999)","3350 Francis St, Houston, TX 77004, USA"
2010-01-11 12:00:00,10H50,Theft,apartment,1,12,11,Monday,Jan,2010,"(29.73445, -95.35131969999999)","2450 Sampson St, Houston, TX 77004, USA"
2010-01-11 18:00:00,10H50,Aggravated Assault,residence/house,1,18,11,Monday,Jan,2010,"(29.7295615, -95.3564281)","3250 Elgin St, Houston, TX 77004, USA"
2010-01-11 18:00:00,10H50,Aggravated Assault,residence/house,1,18,11,Monday,Jan,2010,"(29.7295615, -95.3564281)","3250 Elgin St, Houston, TX 77004, USA"
2010-01-11 18:00:00,10H50,Theft,other/unknown,1,18,11,Monday,Jan,2010,"(29.7295615, -95.3564281)","3250 Elgin St, Houston, TX 77004, USA"
2010-01-11 18:00:00,10H50,Theft,other/unknown,1,18,11,Monday,Jan,2010,"(29.7295615, -95.3564281)","3250 Elgin St, Houston, TX 77004, USA"
2010-01-11 21:00:00,10H50,Robbery,convenience store parking lot,1,21,11,Monday,Jan,2010,"(29.7384142, -95.3625065)","2350 McGowen St, Houston, TX 77004, USA"
2010-01-12 09:00:00,10H50,Burglary,apartment,1,9,12,Tuesday,Jan,2010,"(29.7385486, -95.4271576)","3250 W Alabama St, Houston, TX 77098, USA"
2010-01-12 13:00:00,10H50,Rape,residence/house,1,13,12,Tuesday,Jan,2010,"(29.7303353, -95.3694165)","2250 Truxillo St, Houston, TX 77004, USA"
2010-01-12 16:00:00,10H50,Theft,road/street/sidewalk,1,16,12,Tuesday,Jan,2010,"(29.7235389, -95.3571776)","3750 Tierwester St, Houston, TX 77004, USA"
2010-01-12 22:00:00,10H50,Robbery,road/street/sidewalk,1,22,12,Tuesday,Jan,2010,"(29.7353755, -95.3579898)","2850 McGowen St, Houston, TX 77004, USA"
2010-01-13 04:00:00,10H50,Robbery,residence/house,1,4,13,Wednesday,Jan,2010,"(29.7341074, -95.3574869)","2750 Brailsfort St, Houston, TX 77004, USA"
2010-01-14 09:00:00,10H50,Burglary,residence/house,1,9,14,Thursday,Jan,2010,"(29.7309631, -95.3578673)","3050 Beulah St, Houston, TX 77004, USA"
2010-01-14 12:00:00,10H50,Theft,bus station,1,12,14,Thursday,Jan,2010,"(29.7201678, -95.3524281)","3850 Scott St, Houston, TX 77004, USA"
2010-01-14 14:00:00,10H50,Burglary,"vacant single occupancy residence (houses,townhouses,duplexes, etc.)",1,14,14,Thursday,Jan,2010,"(29.7233706, -95.35195139999999)","3650 Adair St, Houston, TX 77004, USA"
2010-01-14 22:00:00,10H50,Auto Theft,driveway,1,22,14,Thursday,Jan,2010,"(29.7371812, -95.3668061)","2950 St Emanuel St, Houston, TX 77004, USA"
2010-01-15 10:00:00,10H50,Burglary,residence/house,1,10,15,Friday,Jan,2010,"(29.727296, -95.3548211)","3350 Reeves St, Houston, TX 77004, USA"
2010-01-15 22:00:00,10H50,Aggravated Assault,residence/house,1,22,15,Friday,Jan,2010,"(29.7304757, -95.3483742)","2850 Lucinda St, Houston, TX 77004, USA"
2010-01-16 16:00:00,10H50,Aggravated Assault,road/street/sidewalk,1,16,16,Saturday,Jan,2010,"(29.7344417, -95.3533408)","2550 Tierwester St, Houston, TX 77004, USA"
2010-01-16 16:00:00,10H50,Aggravated Assault,road/street/sidewalk,1,16,16,Saturday,Jan,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-01-16 16:00:00,10H50,Burglary,apartment,1,16,16,Saturday,Jan,2010,"(29.7344417, -95.3533408)","2550 Tierwester St, Houston, TX 77004, USA"
2010-01-16 16:00:00,10H50,Burglary,apartment,1,16,16,Saturday,Jan,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-01-16 20:00:00,10H50,Theft,commercial parking lot/garage,1,20,16,Saturday,Jan,2010,"(29.7388807, -95.4173636)","2450 W Alabama St, Houston, TX 77098, USA"
2010-01-16 21:00:00,10H50,Theft,road/street/sidewalk,1,21,16,Saturday,Jan,2010,"(29.7373433, -95.3665269)","2050 Tuam St, Houston, TX 77004, USA"
2010-01-17 18:00:00,10H50,Murder,convenience store parking lot,1,18,17,Sunday,Jan,2010,"(29.7353755, -95.3579898)","2850 McGowen St, Houston, TX 77004, USA"
2010-01-17 22:00:00,10H50,Theft,university/college,1,22,17,Sunday,Jan,2010,"(29.7183869, -95.3393602)","4850 Calhoun Rd, Houston, TX 77004, USA"
2010-01-18 02:00:00,10H50,Theft,garage/carport,1,2,18,Monday,Jan,2010,"(29.7336548, -95.3672758)","2250 Francis St, Houston, TX 77004, USA"
2010-01-18 12:00:00,10H50,Burglary,residence/house,1,12,18,Monday,Jan,2010,"(29.728648, -95.3490219)","3550 Beulah St, Houston, TX 77004, USA"
2010-01-18 21:00:00,10H50,Aggravated Assault,other/unknown,1,21,18,Monday,Jan,2010,"(29.7416746, -95.359546)","2050 Emancipation Ave, Houston, TX 77003, USA"
2010-01-18 21:00:00,10H50,Aggravated Assault,other/unknown,1,21,18,Monday,Jan,2010,"(29.73046179999999, -95.3646004)","3550 Nagle St, Houston, TX 77004, USA"
2010-01-18 21:00:00,10H50,Aggravated Assault,residence/house,2,21,18,Monday,Jan,2010,"(29.7416746, -95.359546)","2050 Emancipation Ave, Houston, TX 77003, USA"
2010-01-18 21:00:00,10H50,Aggravated Assault,residence/house,2,21,18,Monday,Jan,2010,"(29.73046179999999, -95.3646004)","3550 Nagle St, Houston, TX 77004, USA"
2010-01-19 07:00:00,10H50,Burglary,residence/house,1,7,19,Tuesday,Jan,2010,"(29.7274351, -95.3541431)","3350 Sampson St, Houston, TX 77004, USA"
2010-01-19 14:00:00,10H50,Burglary,apartment,1,14,19,Tuesday,Jan,2010,"(29.725444, -95.3608383)","3250 Truxillo St, Houston, TX 77004, USA"
2010-01-19 14:00:00,10H50,Burglary,apartment,1,14,19,Tuesday,Jan,2010,"(29.7333548, -95.36745859999999)","3450 Bastrop St, Houston, TX 77004, USA"
2010-01-19 14:00:00,10H50,Aggravated Assault,driveway,1,14,19,Tuesday,Jan,2010,"(29.725444, -95.3608383)","3250 Truxillo St, Houston, TX 77004, USA"
2010-01-19 14:00:00,10H50,Aggravated Assault,driveway,1,14,19,Tuesday,Jan,2010,"(29.7333548, -95.36745859999999)","3450 Bastrop St, Houston, TX 77004, USA"
2010-01-19 15:00:00,10H50,Theft,high school,1,15,19,Tuesday,Jan,2010,"(29.7226565, -95.3558712)","3750 Sampson St, Houston, TX 77004, USA"
2010-01-19 18:00:00,10H50,Burglary,apartment,1,18,19,Tuesday,Jan,2010,"(29.7355685, -95.35777569999999)","2950 McGowen St, Houston, TX 77004, USA"
2010-01-20 00:00:00,10H50,Rape,field/woods,1,0,20,Wednesday,Jan,2010,"(29.7276429, -95.35809379999999)","3250 Holman St, Houston, TX 77004, USA"
2010-01-20 10:00:00,10H50,Theft,university/college,1,10,20,Wednesday,Jan,2010,"(29.7240966, -95.36200009999999)","3150 Cleburne St, Houston, TX 77004, USA"
2010-01-20 16:00:00,10H50,Robbery,road/street/sidewalk,1,16,20,Wednesday,Jan,2010,"(29.7235389, -95.3571776)","3750 Tierwester St, Houston, TX 77004, USA"
2010-01-20 18:00:00,10H50,Robbery,road/street/sidewalk,1,18,20,Wednesday,Jan,2010,"(29.7259891, -95.3589106)","3750 Burkett St, Houston, TX 77004, USA"
2010-01-21 00:00:00,10H50,Theft,other/unknown,1,0,21,Thursday,Jan,2010,"(29.7297457, -95.3699271)","2250 Isabella St, Houston, TX 77004, USA"
2010-01-21 10:00:00,10H50,Burglary,"multi-plex hme(duplex,triplex etc)",1,10,21,Thursday,Jan,2010,"(29.7273665, -95.35165529999999)","3350 Napoleon St, Houston, TX 77004, USA"
2010-01-21 12:00:00,10H50,Theft,high school,1,12,21,Thursday,Jan,2010,"(29.7226565, -95.3558712)","3750 Sampson St, Houston, TX 77004, USA"
2010-01-21 21:00:00,10H50,Robbery,road/street/sidewalk,1,21,21,Thursday,Jan,2010,"(29.725444, -95.3608383)","3250 Truxillo St, Houston, TX 77004, USA"
2010-01-22 07:00:00,10H50,Burglary,hotel/motel/etc.,1,7,22,Friday,Jan,2010,"(29.7339332, -95.35153659999999)","2550 Sampson St, Houston, TX 77004, USA"
2010-01-22 09:00:00,10H50,Burglary,residence/house,1,9,22,Friday,Jan,2010,"(29.7343562, -95.3678635)","3350 Hutchins St, Houston, TX 77004, USA"
2010-01-23 00:00:00,10H50,Burglary,residence/house,1,0,23,Saturday,Jan,2010,"(29.733702, -95.3620222)","3050 Nagle St, Houston, TX 77004, USA"
2010-01-23 00:00:00,10H50,Burglary,residence/house,1,0,23,Saturday,Jan,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-01-23 00:00:00,10H50,Aggravated Assault,apartment,1,0,23,Saturday,Jan,2010,"(29.733702, -95.3620222)","3050 Nagle St, Houston, TX 77004, USA"
2010-01-23 00:00:00,10H50,Aggravated Assault,apartment,1,0,23,Saturday,Jan,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-01-23 04:00:00,10H50,Theft,residence/house,1,4,23,Saturday,Jan,2010,"(29.7289531, -95.3645956)","3750 Delano St, Houston, TX 77004, USA"
2010-01-23 15:00:00,10H50,Aggravated Assault,residence/house,1,15,23,Saturday,Jan,2010,"(29.7300073, -95.3557831)","3250 Nettleton St, Houston, TX 77004, USA"
2010-01-23 17:00:00,10H50,Burglary,residence/house,1,17,23,Saturday,Jan,2010,"(29.733702, -95.3620222)","3050 Nagle St, Houston, TX 77004, USA"
2010-01-23 22:00:00,10H50,Burglary,apartment,1,22,23,Saturday,Jan,2010,"(29.725444, -95.3608383)","3250 Truxillo St, Houston, TX 77004, USA"
2010-01-26 14:00:00,10H50,Burglary,residence/house,1,14,26,Tuesday,Jan,2010,"(29.7353724, -95.3670495)","2150 Elgin St, Houston, TX 77004, USA"
2010-01-27 03:00:00,10H50,Robbery,alley,1,3,27,Wednesday,Jan,2010,"(29.7342051, -95.351525)","3350 Bremond St, Houston, TX 77004, USA"
2010-01-27 07:00:00,10H50,Burglary,convenience store,1,7,27,Wednesday,Jan,2010,"(29.7349786, -95.3531252)","2450 Tierwester St, Houston, TX 77004, USA"
2010-01-27 11:00:00,10H50,Burglary,residence/house,1,11,27,Wednesday,Jan,2010,"(29.7274351, -95.3541431)","3350 Sampson St, Houston, TX 77004, USA"
2010-01-27 16:00:00,10H50,Burglary,apartment,1,16,27,Wednesday,Jan,2010,"(29.7282491, -95.36272869999999)","2850 Winbern St, Houston, TX 77004, USA"
2010-01-27 18:00:00,10H50,Aggravated Assault,road/street/sidewalk,1,18,27,Wednesday,Jan,2010,"(29.7444771, -95.36212669999999)","2050 Chartres St, Houston, TX 77003, USA"
2010-01-27 23:00:00,10H50,Robbery,residence/house,1,23,27,Wednesday,Jan,2010,"(29.7297616, -95.3463215)","2850 Callie St, Houston, TX 77004, USA"
2010-01-28 01:00:00,10H50,Robbery,road/street/sidewalk,1,1,28,Thursday,Jan,2010,"(29.7328688, -95.35228149999999)","3350 Dennis St, Houston, TX 77004, USA"
2010-01-28 16:00:00,10H50,Theft,residence/house,1,16,28,Thursday,Jan,2010,"(29.7456673, -95.35152409999999)","1250 Delano St, Houston, TX 77003, USA"
2010-01-28 19:00:00,10H50,Robbery,road/street/sidewalk,1,19,28,Thursday,Jan,2010,"(29.743879, -95.347523)","3150 Velasco St, Houston, TX 77003, USA"
2010-01-29 08:00:00,10H50,Burglary,residence/house,1,8,29,Friday,Jan,2010,"(29.728391, -95.35429959999999)","3350 Francis St, Houston, TX 77004, USA"
2010-01-31 03:00:00,10H50,Theft,laundry/dry cleaners/washaterias,1,3,31,Sunday,Jan,2010,"(29.7344545, -95.3479035)","2250 Scott St, Houston, TX 77004, USA"
2010-01-31 07:00:00,10H50,Burglary,residence/house,1,7,31,Sunday,Jan,2010,"(29.7342051, -95.351525)","3350 Bremond St, Houston, TX 77004, USA"
2010-02-02 13:00:00,10H50,Aggravated Assault,restaurant/cafeteria parking lot,1,13,2,Tuesday,Feb,2010,"(29.7183869, -95.3393602)","4850 Calhoun Rd, Houston, TX 77004, USA"
2010-02-02 20:00:00,10H50,Theft,grocery/supermarket parking lot,1,20,2,Tuesday,Feb,2010,"(29.7308654, -95.35009439999999)","3450 Tuam St, Houston, TX 77004, USA"
2010-02-03 01:00:00,10H50,Auto Theft,driveway,1,1,3,Wednesday,Feb,2010,"(29.7235389, -95.3571776)","3750 Tierwester St, Houston, TX 77004, USA"
2010-02-03 10:00:00,10H50,Theft,residence/house,1,10,3,Wednesday,Feb,2010,"(29.7333548, -95.36745859999999)","3450 Bastrop St, Houston, TX 77004, USA"
2010-02-03 16:00:00,10H50,Theft,residence/house,1,16,3,Wednesday,Feb,2010,"(29.7358526, -95.3557766)","2450 Briley St, Houston, TX 77004, USA"
2010-02-03 19:00:00,10H50,Theft,university/college,1,19,3,Wednesday,Feb,2010,"(29.7237955, -95.3466593)","3550 Cullen Blvd, Houston, TX 77204, USA"
2010-02-04 07:00:00,10H50,Auto Theft,apartment parking lot,1,7,4,Thursday,Feb,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-02-04 10:00:00,10H50,Aggravated Assault,driveway,1,10,4,Thursday,Feb,2010,"(29.7257803, -95.35073419999999)","3550 Reeves St, Houston, TX 77004, USA"
2010-02-05 00:00:00,10H50,Theft,other/unknown,1,0,5,Friday,Feb,2010,"(29.7183869, -95.3393602)","4850 Calhoun Rd, Houston, TX 77004, USA"
2010-02-06 17:00:00,10H50,Theft,apartment,1,17,6,Saturday,Feb,2010,"(29.7286288, -95.3479516)","3650 Rosalie St, Houston, TX 77004, USA"
2010-02-06 17:00:00,10H50,Theft,apartment,1,17,6,Saturday,Feb,2010,"(29.7314265, -95.3623965)","3350 Delano St, Houston, TX 77004, USA"
2010-02-06 17:00:00,10H50,Rape,other/unknown,1,17,6,Saturday,Feb,2010,"(29.7286288, -95.3479516)","3650 Rosalie St, Houston, TX 77004, USA"
2010-02-06 17:00:00,10H50,Rape,other/unknown,1,17,6,Saturday,Feb,2010,"(29.7314265, -95.3623965)","3350 Delano St, Houston, TX 77004, USA"
2010-02-06 21:00:00,10H50,Theft,"gym,recreat,club hse,indr pool,spa",1,21,6,Saturday,Feb,2010,"(29.7183869, -95.3393602)","4850 Calhoun Rd, Houston, TX 77004, USA"
2010-02-06 23:00:00,10H50,Theft,restaurant/cafeteria,1,23,6,Saturday,Feb,2010,"(29.7422315, -95.3592257)","2350 Pierce St, Houston, TX 77003, USA"
2010-02-07 00:00:00,10H50,Robbery,road/street/sidewalk,1,0,7,Sunday,Feb,2010,"(29.73574259999999, -95.3646366)","3050 Emancipation Ave, Houston, TX 77004, USA"
2010-02-08 08:00:00,10H50,Burglary,"multi-plex hme(duplex,triplex etc)",1,8,8,Monday,Feb,2010,"(29.7274351, -95.3541431)","3350 Sampson St, Houston, TX 77004, USA"
2010-02-08 22:00:00,10H50,Theft,road/street/sidewalk,1,22,8,Monday,Feb,2010,"(29.7355035, -95.3619765)","2850 Live Oak St, Houston, TX 77004, USA"
2010-02-08 22:00:00,10H50,Theft,road/street/sidewalk,1,22,8,Monday,Feb,2010,"(29.7321407, -95.3548836)","3250 Tuam St, Houston, TX 77004, USA"
2010-02-08 22:00:00,10H50,Theft,residence/house,1,22,8,Monday,Feb,2010,"(29.7355035, -95.3619765)","2850 Live Oak St, Houston, TX 77004, USA"
2010-02-08 22:00:00,10H50,Theft,residence/house,1,22,8,Monday,Feb,2010,"(29.7321407, -95.3548836)","3250 Tuam St, Houston, TX 77004, USA"
2010-02-10 16:00:00,10H50,Aggravated Assault,road/street/sidewalk,1,16,10,Wednesday,Feb,2010,"(29.7318069, -95.3610903)","2850 Elgin St, Houston, TX 77004, USA"
2010-02-10 17:00:00,10H50,Theft,road/street/sidewalk,1,17,10,Wednesday,Feb,2010,"(29.7183869, -95.3393602)","4850 Calhoun Rd, Houston, TX 77004, USA"
2010-02-11 02:00:00,10H50,Theft,hotel/motel/etc.,1,2,11,Thursday,Feb,2010,"(29.6961263, -95.28912539999999)","3550 Gulf Fwy, Houston, TX 77087, USA"
2010-02-11 11:00:00,10H50,Theft,high school,1,11,11,Thursday,Feb,2010,"(29.7226565, -95.3558712)","3750 Sampson St, Houston, TX 77004, USA"
2010-02-12 17:00:00,10H50,Burglary,residence/house,1,17,12,Friday,Feb,2010,"(29.7319957, -95.3685441)","3650 Bastrop St, Houston, TX 77004, USA"
2010-02-12 20:00:00,10H50,Theft,residence/house,1,20,12,Friday,Feb,2010,"(29.7304757, -95.3483742)","2850 Lucinda St, Houston, TX 77004, USA"
2010-02-13 14:00:00,10H50,Theft,residence/house,1,14,13,Saturday,Feb,2010,"(29.7257803, -95.35073419999999)","3550 Reeves St, Houston, TX 77004, USA"
2010-02-13 15:00:00,10H50,Theft,grocery/supermarket,1,15,13,Saturday,Feb,2010,"(29.7384627, -95.4196197)","2650 W Alabama St, Houston, TX 77098, USA"
2010-02-13 16:00:00,10H50,Burglary,apartment,1,16,13,Saturday,Feb,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-02-13 18:00:00,10H50,Burglary,residence/house,1,18,13,Saturday,Feb,2010,"(29.7339785, -95.36928669999999)","2050 Holman St, Houston, TX 77004, USA"
2010-02-13 18:00:00,10H50,Burglary,residence/house,1,18,13,Saturday,Feb,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-02-13 18:00:00,10H50,Aggravated Assault,"parks & recreation, zoo, swim pool",1,18,13,Saturday,Feb,2010,"(29.7339785, -95.36928669999999)","2050 Holman St, Houston, TX 77004, USA"
2010-02-13 18:00:00,10H50,Aggravated Assault,"parks & recreation, zoo, swim pool",1,18,13,Saturday,Feb,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-02-13 21:00:00,10H50,Theft,other/unknown,1,21,13,Saturday,Feb,2010,"(29.7240966, -95.36200009999999)","3150 Cleburne St, Houston, TX 77004, USA"
2010-02-14 02:00:00,10H50,Burglary,apartment,1,2,14,Sunday,Feb,2010,"(29.7259891, -95.3589106)","3750 Burkett St, Houston, TX 77004, USA"
2010-02-14 20:00:00,10H50,Robbery,convenience store parking lot,1,20,14,Sunday,Feb,2010,"(29.727545, -95.3502156)","3550 Elgin St, Houston, TX 77004, USA"
2010-02-14 21:00:00,10H50,Theft,apartment,1,21,14,Sunday,Feb,2010,"(29.7259891, -95.3589106)","3750 Burkett St, Houston, TX 77004, USA"
2010-02-14 23:00:00,10H50,Robbery,road/street/sidewalk,1,23,14,Sunday,Feb,2010,"(29.7384142, -95.3625065)","2350 McGowen St, Houston, TX 77004, USA"
2010-02-15 11:00:00,10H50,Theft,hotel/motel/etc.,1,11,15,Monday,Feb,2010,"(29.7339332, -95.35153659999999)","2550 Sampson St, Houston, TX 77004, USA"
2010-02-17 01:00:00,10H50,Theft,apartment parking lot,1,1,17,Wednesday,Feb,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-02-17 09:00:00,10H50,Burglary,residence/house,1,9,17,Wednesday,Feb,2010,"(29.7326485, -95.35403529999999)","3250 Drew St, Houston, TX 77004, USA"
2010-02-17 14:00:00,10H50,Theft,laundry/dry cleaners/washaterias,1,14,17,Wednesday,Feb,2010,"(29.731658, -95.34999979999999)","2750 Napoleon St, Houston, TX 77004, USA"
2010-02-17 16:00:00,10H50,Theft,bar/night club parking lot,1,16,17,Wednesday,Feb,2010,"(29.7385977, -95.43158849999999)","3450 W Alabama St, Houston, TX 77027, USA"
2010-02-17 18:00:00,10H50,Robbery,road/street/sidewalk,1,18,17,Wednesday,Feb,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-02-17 19:00:00,10H50,Burglary,apartment,1,19,17,Wednesday,Feb,2010,"(29.7383603, -95.42899779999999)","3350 W Alabama St, Houston, TX 77098, USA"
2010-02-18 14:00:00,10H50,Burglary,residence/house,1,14,18,Thursday,Feb,2010,"(29.7297457, -95.3699271)","2250 Isabella St, Houston, TX 77004, USA"
2010-02-18 14:00:00,10H50,Burglary,residence/house,1,14,18,Thursday,Feb,2010,"(29.7403051, -95.3606837)","2250 Emancipation Ave, Houston, TX 77003, USA"
2010-02-18 14:00:00,10H50,Theft,specialty store (non-specific),1,14,18,Thursday,Feb,2010,"(29.7297457, -95.3699271)","2250 Isabella St, Houston, TX 77004, USA"
2010-02-18 14:00:00,10H50,Theft,specialty store (non-specific),1,14,18,Thursday,Feb,2010,"(29.7403051, -95.3606837)","2250 Emancipation Ave, Houston, TX 77003, USA"
2010-02-19 00:00:00,10H50,Theft,other/unknown,1,0,19,Friday,Feb,2010,"(29.7420371, -95.36279019999999)","2250 St Emanuel St, Houston, TX 77003, USA"
2010-02-19 11:00:00,10H50,Theft,residence/house,1,11,19,Friday,Feb,2010,"(29.7365479, -95.36400379999999)","2350 Tuam St, Houston, TX 77004, USA"
2010-02-20 00:00:00,10H50,Burglary,apartment,1,0,20,Saturday,Feb,2010,"(29.73145629999999, -95.3458725)","3750 McGowen St, Houston, TX 77004, USA"
2010-02-20 09:00:00,10H50,Burglary,"vacant single occupancy residence (houses,townhouses,duplexes, etc.)",1,9,20,Saturday,Feb,2010,"(29.7341074, -95.3574869)","2750 Brailsfort St, Houston, TX 77004, USA"
2010-02-20 13:00:00,10H50,Theft,restaurant/cafeteria parking lot,1,13,20,Saturday,Feb,2010,"(29.7385977, -95.43158849999999)","3450 W Alabama St, Houston, TX 77027, USA"
2010-02-20 15:00:00,10H50,Burglary,residence/house,1,15,20,Saturday,Feb,2010,"(29.7239031, -95.351123)","3550 Scott St, Houston, TX 77004, USA"
2010-02-20 18:00:00,10H50,Theft,police station,1,18,20,Saturday,Feb,2010,"(29.7259891, -95.3589106)","3750 Burkett St, Houston, TX 77004, USA"
